,league_id,season_id,fixture_id,localteam_id,visitorteam_id,team_id,time.starting_at.date,localTeam.data.name,visitorTeam.data.name,scores.localteam_score,scores.visitorteam_score,aggregate_id,attacks.attacks,attacks.dangerous_attacks,attendance,coaches.localteam_coach_id,coaches.visitorteam_coach_id,commentaries,corners,deleted,formations.localteam_formation,formations.visitorteam_formation,fouls,free_kick,goal_kick,localTeam.data.country_id,localTeam.data.founded,localTeam.data.id,localTeam.data.legacy_id,localTeam.data.logo_path,localTeam.data.national_team,localTeam.data.twitter,localTeam.data.venue_id,offsides,passes,pitch,possessiontime,redcards,referee_id,round_id,saves,scores.et_score,scores.ft_score,scores.ht_score,scores.localteam_pen_score,scores.visitorteam_pen_score,shots.blocked,shots.insidebox,shots.offgoal,shots.ongoal,shots.outsidebox,shots.total,stage_id,standings.localteam_position,standings.visitorteam_position,stats_available,substitutions,throw_in,time.extra_minute,time.injury_time,time.minute,time.starting_at.date_time,time.starting_at.time,time.starting_at.timestamp,time.starting_at.timezone,time.status,venue_id,visitorTeam.data.country_id,visitorTeam.data.founded,visitorTeam.data.id,visitorTeam.data.legacy_id,visitorTeam.data.logo_path,visitorTeam.data.national_team,visitorTeam.data.twitter,visitorTeam.data.venue_id,weather_report,weather_report.clouds,weather_report.code,weather_report.humidity,weather_report.icon,weather_report.temperature.temp,weather_report.temperature.unit,weather_report.type,weather_report.wind.degree,weather_report.wind.speed,winning_odds_calculated,yellowcards
0,74,190,87613,2379,1550,,2005-08-11,VVV-Venlo,Telstar,1,0,,,,,,,False,,False,,,,,,38,1954,2379,26,https://cdn.sportmonks.com/images/soccer/teams/11/2379.png,False,@vvvvenlo,1429,,,,,,,7956,,,1-0,,,,,,,,,,474,,,0,,,,,90,2005-08-11 22:00:00,22:00:00,1123797600,UTC,FT,1,38,1912,1550,35,https://cdn.sportmonks.com/images/soccer/teams/14/1550.png,False,,741,,,,,,,,,,,False,
1,74,190,87614,2475,2385,,2005-08-11,FC Emmen,FC Den Bosch,3,1,,,,,,,False,,False,,,,,,38,1985,2475,23,https://cdn.sportmonks.com/images/soccer/teams/11/2475.png,False,,1483,,,,,,,7956,,,3-1,,,,,,,,,,474,,,0,,,,,90,2005-08-11 22:00:00,22:00:00,1123797600,UTC,FT,1,38,1964,2385,30,https://cdn.sportmonks.com/images/soccer/teams/17/2385.png,False,,158946,,,,,,,,,,,False,
2,74,190,87615,1731,2980,,2005-08-11,MVV Maastricht,OVV,2,2,,,,,,,False,,False,,,,,,38,1902,1731,36,https://cdn.sportmonks.com/images/soccer/teams/3/1731.png,False,,864,,,,,,,7956,,,2-2,,,,,,,,,,474,,,0,,,,,90,2005-08-11 22:00:00,22:00:00,1123797600,UTC,FT,1,38,0,2980,,,False,,1749,,,,,,,,,,,False,
3,74,190,87616,2360,822,,2005-08-11,FC Oss,FC Dordrecht,1,2,,,,,,,False,,False,,,,,,38,1928,2360,29,https://cdn.sportmonks.com/images/soccer/teams/24/2360.png,False,,1420,,,,,,,7956,,,1-2,,,,,,,,,,474,,,0,,,,,90,2005-08-11 22:00:00,22:00:00,1123797600,UTC,FT,1,38,1990,822,18,https://cdn.sportmonks.com/images/soccer/teams/22/822.png,False,,279,,,,,,,,,,,False,
4,74,190,87617,1459,664,,2005-08-11,Fortuna Sittard,Go Ahead Eagles,3,2,,,,,,,False,,False,,,,,,38,1968,1459,34,https://cdn.sportmonks.com/images/soccer/teams/19/1459.png,False,,685,,,,,,,7956,,,3-2,,,,,,,,,,474,,,0,,,,,90,2005-08-11 22:00:00,22:00:00,1123797600,UTC,FT,1,38,1971,664,15,https://cdn.sportmonks.com/images/soccer/teams/24/664.png,False,,171,,,,,,,,,,,False,
5,74,190,87618,2460,320,,2005-08-11,Helmond Sport,FC Eindhoven,3,1,,,,,,,False,,False,,,,,,38,1967,2460,37,https://cdn.sportmonks.com/images/soccer/teams/28/2460.png,False,,1474,,,,,,,7956,,,3-1,,,,,,,,,,474,,,0,,,,,90,2005-08-11 22:00:00,22:00:00,1123797600,UTC,FT,1,38,1909,320,21,https://cdn.sportmonks.com/images/soccer/teams/0/320.png,False,,1942,,,,,,,,,,,False,
6,74,190,87619,1435,1652,,2005-08-11,SC Cambuur,Excelsior,0,1,,,,,,,False,,False,,,,,,38,1964,1435,9,https://cdn.sportmonks.com/images/soccer/teams/27/1435.png,False,,660,,,,,,,7956,,,0-1,,,,,,,,,,474,,,0,,,,,90,2005-08-11 22:00:00,22:00:00,1123797600,UTC,FT,1,38,1902,1652,13,https://cdn.sportmonks.com/images/soccer/teams/20/1652.png,False,@excelsiorrdam,91991,,,,,,,,,,,False,
7,74,190,87620,1016,2396,,2005-08-11,PEC Zwolle,FC Volendam,1,1,,,,,,,False,,False,,,,,,38,1990,1016,5,https://cdn.sportmonks.com/images/soccer/teams/24/1016.png,False,@PECZwolle,388,,,,,,,7956,,,1-1,,,,,,,,,,474,,,0,,,,,90,2005-08-11 22:00:00,22:00:00,1123797600,UTC,FT,1,38,1920,2396,22,https://cdn.sportmonks.com/images/soccer/teams/28/2396.png,False,,1437,,,,,,,,,,,False,
8,74,190,87621,2981,1073,,2005-08-14,Haarlem,Graafschap,3,0,,,,,,,False,,False,,,,,,38,1889,2981,,https://cdn.sportmonks.com/images/soccer/teams/5/2981.png,False,,1751,,,,,,,7956,,,3-0,,,,,,,,,,474,,,0,,,,,90,2005-08-14 22:00:00,22:00:00,1124056800,UTC,FT,1,38,1954,1073,25,https://cdn.sportmonks.com/images/soccer/teams/17/1073.png,False,,416,,,,,,,,,,,False,
9,74,190,87622,822,1016,,2005-08-18,FC Dordrecht,PEC Zwolle,2,2,,,,,,,False,,False,,,,,,38,1990,822,18,https://cdn.sportmonks.com/images/soccer/teams/22/822.png,False,,279,,,,,,,7956,,,2-2,,,,,,,,,,474,,,0,,,,,90,2005-08-18 22:00:00,22:00:00,1124402400,UTC,FT,1,38,1990,1016,5,https://cdn.sportmonks.com/images/soccer/teams/24/1016.png,False,@PECZwolle,388,,,,,,,,,,,False,
10,74,190,87623,664,1435,,2005-08-18,Go Ahead Eagles,SC Cambuur,2,2,,,,,,,False,,False,,,,,,38,1971,664,15,https://cdn.sportmonks.com/images/soccer/teams/24/664.png,False,,171,,,,,,,7957,,,2-2,,,,,,,,,,474,,,0,,,,,90,2005-08-18 22:00:00,22:00:00,1124402400,UTC,FT,1,38,1964,1435,9,https://cdn.sportmonks.com/images/soccer/teams/27/1435.png,False,,660,,,,,,,,,,,False,
11,74,190,87624,2396,2981,,2005-08-18,FC Volendam,Haarlem,5,0,,,,,,,False,,False,,,,,,38,1920,2396,22,https://cdn.sportmonks.com/images/soccer/teams/28/2396.png,False,,1437,,,,,,,7957,,,5-0,,,,,,,,,,474,,,0,,,,,90,2005-08-18 22:00:00,22:00:00,1124402400,UTC,FT,1,38,1889,2981,,https://cdn.sportmonks.com/images/soccer/teams/5/2981.png,False,,1751,,,,,,,,,,,False,
12,74,190,87625,320,1433,,2005-08-18,FC Eindhoven,Almere City,2,0,,,,,,,False,,False,,,,,,38,1909,320,21,https://cdn.sportmonks.com/images/soccer/teams/0/320.png,False,,1942,,,,,,,7957,,,2-0,,,,,,,,,,474,,,0,,,,,90,2005-08-18 22:00:00,22:00:00,1124402400,UTC,FT,1,38,1932,1433,28,https://cdn.sportmonks.com/images/soccer/teams/25/1433.png,False,,655,,,,,,,,,,,False,
13,74,190,87626,2385,2460,,2005-08-18,FC Den Bosch,Helmond Sport,1,0,,,,,,,False,,False,,,,,,38,1964,2385,30,https://cdn.sportmonks.com/images/soccer/teams/17/2385.png,False,,158946,,,,,,,7957,,,1-0,,,,,,,,,,474,,,0,,,,,90,2005-08-18 22:00:00,22:00:00,1124402400,UTC,FT,1,38,1967,2460,37,https://cdn.sportmonks.com/images/soccer/teams/28/2460.png,False,,1474,,,,,,,,,,,False,
14,74,190,87627,1652,2475,,2005-08-18,Excelsior,FC Emmen,3,0,,,,,,,False,,False,,,,,,38,1902,1652,13,https://cdn.sportmonks.com/images/soccer/teams/20/1652.png,False,@excelsiorrdam,91991,,,,,,,7957,,,3-0,,,,,,,,,,474,,,0,,,,,90,2005-08-18 22:00:00,22:00:00,1124402400,UTC,FT,1,38,1985,2475,23,https://cdn.sportmonks.com/images/soccer/teams/11/2475.png,False,,1483,,,,,,,,,,,False,
15,74,190,87628,1073,1731,,2005-08-18,Graafschap,MVV Maastricht,0,2,,,,,,,False,,False,,,,,,38,1954,1073,25,https://cdn.sportmonks.com/images/soccer/teams/17/1073.png,False,,416,,,,,,,7957,,,0-2,,,,,,,,,,474,,,0,,,,,90,2005-08-18 22:00:00,22:00:00,1124402400,UTC,FT,1,38,1902,1731,36,https://cdn.sportmonks.com/images/soccer/teams/3/1731.png,False,,864,,,,,,,,,,,False,
16,74,190,87629,2939,2360,,2005-08-18,Veendam,FC Oss,0,0,,,,,,,False,,False,,,,,,38,1894,2939,,https://cdn.sportmonks.com/images/soccer/teams/27/2939.png,False,,1727,,,,,,,7957,,,0-0,,,,,,,,,,474,,,0,,,,,90,2005-08-18 22:00:00,22:00:00,1124402400,UTC,FT,1,38,1928,2360,29,https://cdn.sportmonks.com/images/soccer/teams/24/2360.png,False,,1420,,,,,,,,,,,False,
17,74,190,87630,2980,2379,,2005-08-18,OVV,VVV-Venlo,0,2,,,,,,,False,,False,,,,,,38,0,2980,,,False,,1749,,,,,,,7957,,,0-2,,,,,,,,,,474,,,0,,,,,90,2005-08-18 22:00:00,22:00:00,1124402400,UTC,FT,1,38,1954,2379,26,https://cdn.sportmonks.com/images/soccer/teams/11/2379.png,False,@vvvvenlo,1429,,,,,,,,,,,False,
18,74,190,87631,1550,1459,,2005-08-18,Telstar,Fortuna Sittard,2,2,,,,,,,False,,False,,,,,,38,1912,1550,35,https://cdn.sportmonks.com/images/soccer/teams/14/1550.png,False,,741,,,,,,,7957,,,2-2,,,,,,,,,,474,,,0,,,,,90,2005-08-18 22:00:00,22:00:00,1124402400,UTC,FT,1,38,1968,1459,34,https://cdn.sportmonks.com/images/soccer/teams/19/1459.png,False,,685,,,,,,,,,,,False,
19,74,190,87632,2460,1652,,2005-08-21,Helmond Sport,Excelsior,3,3,,,,,,,False,,False,,,,,,38,1967,2460,37,https://cdn.sportmonks.com/images/soccer/teams/28/2460.png,False,,1474,,,,,,,7957,,,3-3,,,,,,,,,,474,,,0,,,,,90,2005-08-21 22:00:00,22:00:00,1124661600,UTC,FT,1,38,1902,1652,13,https://cdn.sportmonks.com/images/soccer/teams/20/1652.png,False,@excelsiorrdam,91991,,,,,,,,,,,False,
20,74,190,87633,1435,1550,,2005-08-21,SC Cambuur,Telstar,1,1,,,,,,,False,,False,,,,,,38,1964,1435,9,https://cdn.sportmonks.com/images/soccer/teams/27/1435.png,False,,660,,,,,,,7958,,,1-1,,,,,,,,,,474,,,0,,,,,90,2005-08-21 22:00:00,22:00:00,1124661600,UTC,FT,1,38,1912,1550,35,https://cdn.sportmonks.com/images/soccer/teams/14/1550.png,False,,741,,,,,,,,,,,False,
21,74,190,87634,1731,2396,,2005-08-21,MVV Maastricht,FC Volendam,0,2,,,,,,,False,,False,,,,,,38,1902,1731,36,https://cdn.sportmonks.com/images/soccer/teams/3/1731.png,False,,864,,,,,,,7958,,,0-2,,,,,,,,,,474,,,0,,,,,90,2005-08-21 22:00:00,22:00:00,1124661600,UTC,FT,1,38,1920,2396,22,https://cdn.sportmonks.com/images/soccer/teams/28/2396.png,False,,1437,,,,,,,,,,,False,
22,74,190,87635,2981,822,,2005-08-21,Haarlem,FC Dordrecht,2,3,,,,,,,False,,False,,,,,,38,1889,2981,,https://cdn.sportmonks.com/images/soccer/teams/5/2981.png,False,,1751,,,,,,,7958,,,2-3,,,,,,,,,,474,,,0,,,,,90,2005-08-21 22:00:00,22:00:00,1124661600,UTC,FT,1,38,1990,822,18,https://cdn.sportmonks.com/images/soccer/teams/22/822.png,False,,279,,,,,,,,,,,False,
23,74,190,87636,1459,2379,,2005-08-21,Fortuna Sittard,VVV-Venlo,0,2,,,,,,,False,,False,,,,,,38,1968,1459,34,https://cdn.sportmonks.com/images/soccer/teams/19/1459.png,False,,685,,,,,,,7958,,,0-2,,,,,,,,,,474,,,0,,,,,90,2005-08-21 22:00:00,22:00:00,1124661600,UTC,FT,1,38,1954,2379,26,https://cdn.sportmonks.com/images/soccer/teams/11/2379.png,False,@vvvvenlo,1429,,,,,,,,,,,False,
24,74,190,87637,1016,2939,,2005-08-21,PEC Zwolle,Veendam,2,1,,,,,,,False,,False,,,,,,38,1990,1016,5,https://cdn.sportmonks.com/images/soccer/teams/24/1016.png,False,@PECZwolle,388,,,,,,,7958,,,2-1,,,,,,,,,,474,,,0,,,,,90,2005-08-21 22:00:00,22:00:00,1124661600,UTC,FT,1,38,1894,2939,,https://cdn.sportmonks.com/images/soccer/teams/27/2939.png,False,,1727,,,,,,,,,,,False,
25,74,190,87638,1433,2385,,2005-08-21,Almere City,FC Den Bosch,2,3,,,,,,,False,,False,,,,,,38,1932,1433,28,https://cdn.sportmonks.com/images/soccer/teams/25/1433.png,False,,655,,,,,,,7958,,,2-3,,,,,,,,,,474,,,0,,,,,90,2005-08-21 22:00:00,22:00:00,1124661600,UTC,FT,1,38,1964,2385,30,https://cdn.sportmonks.com/images/soccer/teams/17/2385.png,False,,158946,,,,,,,,,,,False,
26,74,190,87639,2475,664,,2005-08-21,FC Emmen,Go Ahead Eagles,2,2,,,,,,,False,,False,,,,,,38,1985,2475,23,https://cdn.sportmonks.com/images/soccer/teams/11/2475.png,False,,1483,,,,,,,7958,,,2-2,,,,,,,,,,474,,,0,,,,,90,2005-08-21 22:00:00,22:00:00,1124661600,UTC,FT,1,38,1971,664,15,https://cdn.sportmonks.com/images/soccer/teams/24/664.png,False,,171,,,,,,,,,,,False,
27,74,190,87640,1073,2980,,2005-08-21,Graafschap,OVV,3,0,,,,,,,False,,False,,,,,,38,1954,1073,25,https://cdn.sportmonks.com/images/soccer/teams/17/1073.png,False,,416,,,,,,,7958,,,3-0,,,,,,,,,,474,,,0,,,,,90,2005-08-21 22:00:00,22:00:00,1124661600,UTC,FT,1,38,0,2980,,,False,,1749,,,,,,,,,,,False,
28,74,190,87641,2360,320,,2005-08-21,FC Oss,FC Eindhoven,2,1,,,,,,,False,,False,,,,,,38,1928,2360,29,https://cdn.sportmonks.com/images/soccer/teams/24/2360.png,False,,1420,,,,,,,7958,,,2-1,,,,,,,,,,474,,,0,,,,,90,2005-08-21 22:00:00,22:00:00,1124661600,UTC,FT,1,38,1909,320,21,https://cdn.sportmonks.com/images/soccer/teams/0/320.png,False,,1942,,,,,,,,,,,False,
29,74,190,87642,2385,2360,,2005-08-25,FC Den Bosch,FC Oss,4,0,,,,,,,False,,False,,,,,,38,1964,2385,30,https://cdn.sportmonks.com/images/soccer/teams/17/2385.png,False,,158946,,,,,,,7958,,,4-0,,,,,,,,,,474,,,0,,,,,90,2005-08-25 22:00:00,22:00:00,1125007200,UTC,FT,1,38,1928,2360,29,https://cdn.sportmonks.com/images/soccer/teams/24/2360.png,False,,1420,,,,,,,,,,,False,
30,74,190,87643,822,1731,,2005-08-25,FC Dordrecht,MVV Maastricht,2,1,,,,,,,False,,False,,,,,,38,1990,822,18,https://cdn.sportmonks.com/images/soccer/teams/22/822.png,False,,279,,,,,,,7959,,,2-1,,,,,,,,,,474,,,0,,,,,90,2005-08-25 22:00:00,22:00:00,1125007200,UTC,FT,1,38,1902,1731,36,https://cdn.sportmonks.com/images/soccer/teams/3/1731.png,False,,864,,,,,,,,,,,False,
31,74,190,87644,2939,2981,,2005-08-25,Veendam,Haarlem,1,3,,,,,,,False,,False,,,,,,38,1894,2939,,https://cdn.sportmonks.com/images/soccer/teams/27/2939.png,False,,1727,,,,,,,7959,,,1-3,,,,,,,,,,474,,,0,,,,,90,2005-08-25 22:00:00,22:00:00,1125007200,UTC,FT,1,38,1889,2981,,https://cdn.sportmonks.com/images/soccer/teams/5/2981.png,False,,1751,,,,,,,,,,,False,
32,74,190,87645,1652,1433,,2005-08-25,Excelsior,Almere City,2,1,,,,,,,False,,False,,,,,,38,1902,1652,13,https://cdn.sportmonks.com/images/soccer/teams/20/1652.png,False,@excelsiorrdam,91991,,,,,,,7959,,,2-1,,,,,,,,,,474,,,0,,,,,90,2005-08-25 22:00:00,22:00:00,1125007200,UTC,FT,1,38,1932,1433,28,https://cdn.sportmonks.com/images/soccer/teams/25/1433.png,False,,655,,,,,,,,,,,False,
33,74,190,87646,320,1016,,2005-08-25,FC Eindhoven,PEC Zwolle,5,0,,,,,,,False,,False,,,,,,38,1909,320,21,https://cdn.sportmonks.com/images/soccer/teams/0/320.png,False,,1942,,,,,,,7959,,,5-0,,,,,,,,,,474,,,0,,,,,90,2005-08-25 22:00:00,22:00:00,1125007200,UTC,FT,1,38,1990,1016,5,https://cdn.sportmonks.com/images/soccer/teams/24/1016.png,False,@PECZwolle,388,,,,,,,,,,,False,
34,74,190,87647,2396,1073,,2005-08-25,FC Volendam,Graafschap,1,0,,,,,,,False,,False,,,,,,38,1920,2396,22,https://cdn.sportmonks.com/images/soccer/teams/28/2396.png,False,,1437,,,,,,,7959,,,1-0,,,,,,,,,,474,,,0,,,,,90,2005-08-25 22:00:00,22:00:00,1125007200,UTC,FT,1,38,1954,1073,25,https://cdn.sportmonks.com/images/soccer/teams/17/1073.png,False,,416,,,,,,,,,,,False,
35,74,190,87648,664,2460,,2005-08-25,Go Ahead Eagles,Helmond Sport,1,3,,,,,,,False,,False,,,,,,38,1971,664,15,https://cdn.sportmonks.com/images/soccer/teams/24/664.png,False,,171,,,,,,,7959,,,1-3,,,,,,,,,,474,,,0,,,,,90,2005-08-25 22:00:00,22:00:00,1125007200,UTC,FT,1,38,1967,2460,37,https://cdn.sportmonks.com/images/soccer/teams/28/2460.png,False,,1474,,,,,,,,,,,False,
36,74,190,87649,1550,2475,,2005-08-25,Telstar,FC Emmen,1,3,,,,,,,False,,False,,,,,,38,1912,1550,35,https://cdn.sportmonks.com/images/soccer/teams/14/1550.png,False,,741,,,,,,,7959,,,1-3,,,,,,,,,,474,,,0,,,,,90,2005-08-25 22:00:00,22:00:00,1125007200,UTC,FT,1,38,1985,2475,23,https://cdn.sportmonks.com/images/soccer/teams/11/2475.png,False,,1483,,,,,,,,,,,False,
37,74,190,87650,2379,1435,,2005-08-25,VVV-Venlo,SC Cambuur,1,1,,,,,,,False,,False,,,,,,38,1954,2379,26,https://cdn.sportmonks.com/images/soccer/teams/11/2379.png,False,@vvvvenlo,1429,,,,,,,7959,,,1-1,,,,,,,,,,474,,,0,,,,,90,2005-08-25 22:00:00,22:00:00,1125007200,UTC,FT,1,38,1964,1435,9,https://cdn.sportmonks.com/images/soccer/teams/27/1435.png,False,,660,,,,,,,,,,,False,
38,74,190,87651,2980,1459,,2005-08-25,OVV,Fortuna Sittard,3,0,,,,,,,False,,False,,,,,,38,0,2980,,,False,,1749,,,,,,,7959,,,3-0,,,,,,,,,,474,,,0,,,,,90,2005-08-25 22:00:00,22:00:00,1125007200,UTC,FT,1,38,1968,1459,34,https://cdn.sportmonks.com/images/soccer/teams/19/1459.png,False,,685,,,,,,,,,,,False,
39,74,190,87652,1433,664,,2005-08-28,Almere City,Go Ahead Eagles,2,2,,,,,,,False,,False,,,,,,38,1932,1433,28,https://cdn.sportmonks.com/images/soccer/teams/25/1433.png,False,,655,,,,,,,7959,,,2-2,,,,,,,,,,474,,,0,,,,,90,2005-08-28 22:00:00,22:00:00,1125266400,UTC,FT,1,38,1971,664,15,https://cdn.sportmonks.com/images/soccer/teams/24/664.png,False,,171,,,,,,,,,,,False,
40,74,190,87653,2360,1652,,2005-08-28,FC Oss,Excelsior,0,1,,,,,,,False,,False,,,,,,38,1928,2360,29,https://cdn.sportmonks.com/images/soccer/teams/24/2360.png,False,,1420,,,,,,,7960,,,0-1,,,,,,,,,,474,,,0,,,,,90,2005-08-28 22:00:00,22:00:00,1125266400,UTC,FT,1,38,1902,1652,13,https://cdn.sportmonks.com/images/soccer/teams/20/1652.png,False,@excelsiorrdam,91991,,,,,,,,,,,False,
41,74,190,87654,1731,2939,,2005-08-28,MVV Maastricht,Veendam,2,1,,,,,,,False,,False,,,,,,38,1902,1731,36,https://cdn.sportmonks.com/images/soccer/teams/3/1731.png,False,,864,,,,,,,7960,,,2-1,,,,,,,,,,474,,,0,,,,,90,2005-08-28 22:00:00,22:00:00,1125266400,UTC,FT,1,38,1894,2939,,https://cdn.sportmonks.com/images/soccer/teams/27/2939.png,False,,1727,,,,,,,,,,,False,
42,74,190,87655,2460,1550,,2005-08-28,Helmond Sport,Telstar,2,0,,,,,,,False,,False,,,,,,38,1967,2460,37,https://cdn.sportmonks.com/images/soccer/teams/28/2460.png,False,,1474,,,,,,,7960,,,2-0,,,,,,,,,,474,,,0,,,,,90,2005-08-28 22:00:00,22:00:00,1125266400,UTC,FT,1,38,1912,1550,35,https://cdn.sportmonks.com/images/soccer/teams/14/1550.png,False,,741,,,,,,,,,,,False,
43,74,190,87656,2981,320,,2005-08-28,Haarlem,FC Eindhoven,0,4,,,,,,,False,,False,,,,,,38,1889,2981,,https://cdn.sportmonks.com/images/soccer/teams/5/2981.png,False,,1751,,,,,,,7960,,,0-4,,,,,,,,,,474,,,0,,,,,90,2005-08-28 22:00:00,22:00:00,1125266400,UTC,FT,1,38,1909,320,21,https://cdn.sportmonks.com/images/soccer/teams/0/320.png,False,,1942,,,,,,,,,,,False,
44,74,190,87657,2396,2980,,2005-08-28,FC Volendam,OVV,3,1,,,,,,,False,,False,,,,,,38,1920,2396,22,https://cdn.sportmonks.com/images/soccer/teams/28/2396.png,False,,1437,,,,,,,7960,,,3-1,,,,,,,,,,474,,,0,,,,,90,2005-08-28 22:00:00,22:00:00,1125266400,UTC,FT,1,38,0,2980,,,False,,1749,,,,,,,,,,,False,
45,74,190,87658,2475,2379,,2005-08-28,FC Emmen,VVV-Venlo,1,2,,,,,,,False,,False,,,,,,38,1985,2475,23,https://cdn.sportmonks.com/images/soccer/teams/11/2475.png,False,,1483,,,,,,,7960,,,1-2,,,,,,,,,,474,,,0,,,,,90,2005-08-28 22:00:00,22:00:00,1125266400,UTC,FT,1,38,1954,2379,26,https://cdn.sportmonks.com/images/soccer/teams/11/2379.png,False,@vvvvenlo,1429,,,,,,,,,,,False,
46,74,190,87659,1073,822,,2005-08-28,Graafschap,FC Dordrecht,1,1,,,,,,,False,,False,,,,,,38,1954,1073,25,https://cdn.sportmonks.com/images/soccer/teams/17/1073.png,False,,416,,,,,,,7960,,,1-1,,,,,,,,,,474,,,0,,,,,90,2005-08-28 22:00:00,22:00:00,1125266400,UTC,FT,1,38,1990,822,18,https://cdn.sportmonks.com/images/soccer/teams/22/822.png,False,,279,,,,,,,,,,,False,
47,74,190,87660,1435,1459,,2005-08-28,SC Cambuur,Fortuna Sittard,2,2,,,,,,,False,,False,,,,,,38,1964,1435,9,https://cdn.sportmonks.com/images/soccer/teams/27/1435.png,False,,660,,,,,,,7960,,,2-2,,,,,,,,,,474,,,0,,,,,90,2005-08-28 22:00:00,22:00:00,1125266400,UTC,FT,1,38,1968,1459,34,https://cdn.sportmonks.com/images/soccer/teams/19/1459.png,False,,685,,,,,,,,,,,False,
48,74,190,87661,1016,2385,,2005-08-28,PEC Zwolle,FC Den Bosch,0,0,,,,,,,False,,False,,,,,,38,1990,1016,5,https://cdn.sportmonks.com/images/soccer/teams/24/1016.png,False,@PECZwolle,388,,,,,,,7960,,,0-0,,,,,,,,,,474,,,0,,,,,90,2005-08-28 22:00:00,22:00:00,1125266400,UTC,FT,1,38,1964,2385,30,https://cdn.sportmonks.com/images/soccer/teams/17/2385.png,False,,158946,,,,,,,,,,,False,
49,74,190,87662,664,2360,,2005-09-01,Go Ahead Eagles,FC Oss,1,1,,,,,,,False,,False,,,,,,38,1971,664,15,https://cdn.sportmonks.com/images/soccer/teams/24/664.png,False,,171,,,,,,,7960,,,1-1,,,,,,,,,,474,,,0,,,,,90,2005-09-01 22:00:00,22:00:00,1125612000,UTC,FT,1,38,1928,2360,29,https://cdn.sportmonks.com/images/soccer/teams/24/2360.png,False,,1420,,,,,,,,,,,False,
50,74,190,87663,2939,1073,,2005-09-01,Veendam,Graafschap,0,1,,,,,,,False,,False,,,,,,38,1894,2939,,https://cdn.sportmonks.com/images/soccer/teams/27/2939.png,False,,1727,,,,,,,7961,,,0-1,,,,,,,,,,474,,,0,,,,,90,2005-09-01 22:00:00,22:00:00,1125612000,UTC,FT,1,38,1954,1073,25,https://cdn.sportmonks.com/images/soccer/teams/17/1073.png,False,,416,,,,,,,,,,,False,
51,74,190,87664,1652,1016,,2005-09-01,Excelsior,PEC Zwolle,2,1,,,,,,,False,,False,,,,,,38,1902,1652,13,https://cdn.sportmonks.com/images/soccer/teams/20/1652.png,False,@excelsiorrdam,91991,,,,,,,7961,,,2-1,,,,,,,,,,474,,,0,,,,,90,2005-09-01 22:00:00,22:00:00,1125612000,UTC,FT,1,38,1990,1016,5,https://cdn.sportmonks.com/images/soccer/teams/24/1016.png,False,@PECZwolle,388,,,,,,,,,,,False,
52,74,190,87665,822,2396,,2005-09-01,FC Dordrecht,FC Volendam,0,1,,,,,,,False,,False,,,,,,38,1990,822,18,https://cdn.sportmonks.com/images/soccer/teams/22/822.png,False,,279,,,,,,,7961,,,0-1,,,,,,,,,,474,,,0,,,,,90,2005-09-01 22:00:00,22:00:00,1125612000,UTC,FT,1,38,1920,2396,22,https://cdn.sportmonks.com/images/soccer/teams/28/2396.png,False,,1437,,,,,,,,,,,False,
53,74,190,87666,1459,2475,,2005-09-01,Fortuna Sittard,FC Emmen,0,2,,,,,,,False,,False,,,,,,38,1968,1459,34,https://cdn.sportmonks.com/images/soccer/teams/19/1459.png,False,,685,,,,,,,7961,,,0-2,,,,,,,,,,474,,,0,,,,,90,2005-09-01 22:00:00,22:00:00,1125612000,UTC,FT,1,38,1985,2475,23,https://cdn.sportmonks.com/images/soccer/teams/11/2475.png,False,,1483,,,,,,,,,,,False,
54,74,190,87667,1550,1433,,2005-09-01,Telstar,Almere City,2,0,,,,,,,False,,False,,,,,,38,1912,1550,35,https://cdn.sportmonks.com/images/soccer/teams/14/1550.png,False,,741,,,,,,,7961,,,2-0,,,,,,,,,,474,,,0,,,,,90,2005-09-01 22:00:00,22:00:00,1125612000,UTC,FT,1,38,1932,1433,28,https://cdn.sportmonks.com/images/soccer/teams/25/1433.png,False,,655,,,,,,,,,,,False,
55,74,190,87668,2379,2460,,2005-09-01,VVV-Venlo,Helmond Sport,2,1,,,,,,,False,,False,,,,,,38,1954,2379,26,https://cdn.sportmonks.com/images/soccer/teams/11/2379.png,False,@vvvvenlo,1429,,,,,,,7961,,,2-1,,,,,,,,,,474,,,0,,,,,90,2005-09-01 22:00:00,22:00:00,1125612000,UTC,FT,1,38,1967,2460,37,https://cdn.sportmonks.com/images/soccer/teams/28/2460.png,False,,1474,,,,,,,,,,,False,
56,74,190,87669,2980,1435,,2005-09-01,OVV,SC Cambuur,3,1,,,,,,,False,,False,,,,,,38,0,2980,,,False,,1749,,,,,,,7961,,,3-1,,,,,,,,,,474,,,0,,,,,90,2005-09-01 22:00:00,22:00:00,1125612000,UTC,FT,1,38,1964,1435,9,https://cdn.sportmonks.com/images/soccer/teams/27/1435.png,False,,660,,,,,,,,,,,False,
