,league_id,season_id,fixture_id,localteam_id,visitorteam_id,team_id,time.starting_at.date,localTeam.data.name,visitorTeam.data.name,scores.localteam_score,scores.visitorteam_score,aggregate_id,attacks,attacks.attacks,attacks.dangerous_attacks,attendance,coaches.localteam_coach_id,coaches.visitorteam_coach_id,commentaries,corners,deleted,formations.localteam_formation,formations.visitorteam_formation,fouls,free_kick,goal_kick,localTeam.data.country_id,localTeam.data.founded,localTeam.data.id,localTeam.data.legacy_id,localTeam.data.logo_path,localTeam.data.national_team,localTeam.data.twitter,localTeam.data.venue_id,offsides,passes,pitch,possessiontime,redcards,referee_id,round_id,saves,scores.et_score,scores.ft_score,scores.ht_score,scores.localteam_pen_score,scores.visitorteam_pen_score,shots.blocked,shots.insidebox,shots.offgoal,shots.ongoal,shots.outsidebox,shots.total,stage_id,standings.localteam_position,standings.visitorteam_position,stats_available,substitutions,throw_in,time.extra_minute,time.injury_time,time.minute,time.starting_at.date_time,time.starting_at.time,time.starting_at.timestamp,time.starting_at.timezone,time.status,venue_id,visitorTeam.data.country_id,visitorTeam.data.founded,visitorTeam.data.id,visitorTeam.data.legacy_id,visitorTeam.data.logo_path,visitorTeam.data.national_team,visitorTeam.data.twitter,visitorTeam.data.venue_id,weather_report,weather_report.clouds,weather_report.code,weather_report.humidity,weather_report.icon,weather_report.temperature.temp,weather_report.temperature.unit,weather_report.type,weather_report.wind.degree,weather_report.wind.speed,winning_odds_calculated,yellowcards
770,654,5753,1101554,9266,692,,2012-04-25,Portuguesa,Bahia,0,0,8440,,,,,,,False,,False,,,,,,5,1920,9266,794,https://cdn.sportmonks.com/images/soccer/teams/18/9266.png,False,,172,,,,,,,,,,0-0,0-0,0,0,,,,,,,12688,,,0,,,,,90,2012-04-25 22:30:00,22:30:00,1335393000,UTC,FT,10461,5,1931,692,1153,https://cdn.sportmonks.com/images/soccer/teams/20/692.png,False,,185,,,,,,,,,,,False,
771,654,5753,1101563,692,9266,,2012-05-10,Bahia,Portuguesa,2,0,8440,,,,,,,False,,False,,,,,,5,1931,692,1153,https://cdn.sportmonks.com/images/soccer/teams/20/692.png,False,,185,,,,,,,,,,2-0,1-0,0,0,,,,,,,12688,,,0,,,,,90,2012-05-10 22:30:00,22:30:00,1336689000,UTC,FT,10459,5,1920,9266,794,https://cdn.sportmonks.com/images/soccer/teams/18/9266.png,False,,172,,,,,,,,,,,False,
772,654,5753,1101572,9323,3427,,2012-04-26,Goiás,Atlético Mineiro,2,0,8444,,,,,,,False,,False,,,,,,5,1943,9323,1193,https://cdn.sportmonks.com/images/soccer/teams/11/9323.png,False,,6073,,,,,,,,,,2-0,1-0,0,0,,,,,,,12688,,,0,,,,,90,2012-04-26 00:50:00,00:50:00,1335401400,UTC,FT,10433,5,1908,3427,1150,https://cdn.sportmonks.com/images/soccer/teams/3/3427.png,False,,1999,,,,,,,,,,,False,
773,654,5753,1101581,3427,9323,,2012-05-04,Atlético Mineiro,Goiás,2,1,8444,,,,,,,False,,False,,,,,,5,1908,3427,1150,https://cdn.sportmonks.com/images/soccer/teams/3/3427.png,False,,1999,,,,,,,,,,2-1,2-0,0,0,,,,,,,12688,,,0,,,,,90,2012-05-04 00:50:00,00:50:00,1336092600,UTC,FT,1999,5,1943,9323,1193,https://cdn.sportmonks.com/images/soccer/teams/11/9323.png,False,,6073,,,,,,,,,,,False,
774,654,5753,1101590,3246,3422,,2012-04-26,Paraná,Palmeiras,1,2,8447,,,,,,,False,,False,,,,,,5,1989,3246,1182,https://cdn.sportmonks.com/images/soccer/teams/14/3246.png,False,,1897,,,,,,,,,,1-2,1-1,0,0,,,,,,,12688,,,0,,,,,90,2012-04-26 00:50:00,00:50:00,1335401400,UTC,FT,10487,5,1914,3422,796,https://cdn.sportmonks.com/images/soccer/teams/30/3422.png,False,,1998,,,,,,,,,,,False,
775,654,5753,1101600,3422,3246,,2012-05-10,Palmeiras,Paraná,4,0,8447,,,,,,,False,,False,,,,,,5,1914,3422,796,https://cdn.sportmonks.com/images/soccer/teams/30/3422.png,False,,1998,,,,,,,,,,4-0,1-0,0,0,,,,,,,12688,,,0,,,,,90,2012-05-10 01:00:00,01:00:00,1336611600,UTC,FT,10448,5,1989,3246,1182,https://cdn.sportmonks.com/images/soccer/teams/14/3246.png,False,,1897,,,,,,,,,,,False,
776,654,5753,1101608,6285,3478,,2012-04-26,Coritiba,Paysandu,4,1,8451,,,,,,,False,,False,,,,,,5,1909,6285,1183,https://cdn.sportmonks.com/images/soccer/teams/13/6285.png,False,,4072,,,,,,,,,,4-1,3-0,0,0,,,,,,,12688,,,0,,,,,90,2012-04-26 22:30:00,22:30:00,1335479400,UTC,FT,10452,5,1914,3478,1226,https://cdn.sportmonks.com/images/soccer/teams/22/3478.png,False,,2027,,,,,,,,,,,False,
777,654,5753,1101643,3478,6285,,2012-05-03,Paysandu,Coritiba,0,1,8451,,,,,,,False,,False,,,,,,5,1914,3478,1226,https://cdn.sportmonks.com/images/soccer/teams/22/3478.png,False,,2027,,,,,,,,,,0-1,0-1,0,0,,,,,,,12688,,,0,,,,,90,2012-05-03 22:30:00,22:30:00,1336084200,UTC,FT,10552,5,1909,6285,1183,https://cdn.sportmonks.com/images/soccer/teams/13/6285.png,False,,4072,,,,,,,,,,,False,
778,654,5753,1101652,3621,2925,,2012-05-02,Fortaleza,Grêmio,0,2,8455,,,,,,,False,,False,,,,,,5,1918,3621,1171,https://cdn.sportmonks.com/images/soccer/teams/5/3621.png,False,,2120,,,,,,,,,,0-2,0-2,0,0,,,,,,,12688,,,0,,,,,90,2012-05-02 22:30:00,22:30:00,1335997800,UTC,FT,10446,5,1903,2925,1129,https://cdn.sportmonks.com/images/soccer/teams/13/2925.png,False,,1718,,,,,,,,,,,False,
779,654,5753,1101661,2925,3621,,2012-05-10,Grêmio,Fortaleza,2,0,8455,,,,,,,False,,False,,,,,,5,1903,2925,1129,https://cdn.sportmonks.com/images/soccer/teams/13/2925.png,False,,1718,,,,,,,,,,2-0,0-0,0,0,,,,,,,12688,,,0,,,,,90,2012-05-10 01:00:00,01:00:00,1336611600,UTC,FT,10450,5,1918,3621,1171,https://cdn.sportmonks.com/images/soccer/teams/5/3621.png,False,,2120,,,,,,,,,,,False,
