,fixture_id,time.starting_at.date,Team.data.name,op_Team.data.name,gs_expected_score,gs_op_expected_score,gs_local_prob,gs_tie_prob,gs_visitor_prob,gs_expected_winner,winner,score,op_score,expected_goals,is_home,op_expected_goals
130,741493.0,2014-06-08 01:30:000000,FC Dallas,Colorado Rapids,1.7747294489121062,1.11491149425942,0.5282193993337209,0.23358570412871385,0.2381921307352003,FC Dallas,FC Dallas,3.0,2.0,1.1787219999999998,1,1.298241
131,741494.0,2014-06-08 01:30:000000,Chicago Fire,Seattle Sounders FC,1.637024499239174,1.089255462673428,0.5012558073202398,0.24577126954411366,0.2529716247276382,Chicago Fire,Seattle Sounders FC,2.0,3.0,0.775971,1,1.6268559999999999
132,741495.0,2014-06-08 03:00:000000,Real Salt Lake,Portland Timbers,1.8593691579603508,1.045040879934671,0.564189604129245,0.22556772176377335,0.2102384278146521,Real Salt Lake,Portland Timbers,1.0,3.0,1.123078,1,1.6745009999999998
133,741492.0,2014-06-08 22:00:000000,New England Revolution,New York Red Bulls,1.7080242119983238,1.012030386631434,0.5369515904529039,0.2394849786315939,0.22356151280298084,New England Revolution,New York Red Bulls,0.0,2.0,1.429821,1,1.116333
134,741496.0,2014-06-09 01:00:000000,LA Galaxy,Chivas USA,1.8402062699860278,0.9446821918981185,0.5841549538108384,0.22576069316620842,0.19008050638702859,LA Galaxy,tie,1.0,1.0,1.162498,1,0.456654
135,741497.0,2014-06-12 00:30:000000,Montreal Impact,D.C. United,1.5439970697667833,0.9928221148177526,0.5010239387922797,0.25559979114567516,0.24337553205971504,Montreal Impact,D.C. United,2.0,4.0,1.107855,1,0.75553
136,741498.0,2014-06-12 03:00:000000,Portland Timbers,FC Dallas,1.6756060220291316,1.09999074052514,0.5081422377610023,0.2422687230593953,0.24958742260521613,Portland Timbers,tie,2.0,2.0,1.578009,1,1.3002770000000001
137,741500.0,2014-06-26 03:00:000000,Vancouver Whitecaps,Montreal Impact,1.6904211037119308,0.963940473046479,0.5444596063682232,0.24103345188734385,0.21450520605990725,Vancouver Whitecaps,tie,0.0,0.0,1.533828,1,1.169781
138,741501.0,2014-06-28 01:00:000000,New York Red Bulls,Toronto FC,1.637024499239174,0.9887279677378409,0.5253707857410863,0.2464012086437461,0.22822672197143812,New York Red Bulls,tie,2.0,2.0,0.959283,1,0.8566299999999999
139,741502.0,2014-06-28 04:00:000000,Portland Timbers,Sporting Kansas City,1.6983346722707122,1.1530715137812482,0.5012453805498621,0.2399068649291912,0.25884590574905625,Portland Timbers,Sporting Kansas City,0.0,1.0,1.807294,1,0.956666
