,league_id,season_id,fixture_id,localteam_id,visitorteam_id,team_id,time.starting_at.date,localTeam.data.name,visitorTeam.data.name,scores.localteam_score,scores.visitorteam_score,aggregate_id,attacks,attacks.attacks,attacks.dangerous_attacks,attendance,coaches.localteam_coach_id,coaches.visitorteam_coach_id,commentaries,corners,deleted,formations.localteam_formation,formations.visitorteam_formation,fouls,free_kick,goal_kick,localTeam.data.country_id,localTeam.data.founded,localTeam.data.id,localTeam.data.legacy_id,localTeam.data.logo_path,localTeam.data.national_team,localTeam.data.twitter,localTeam.data.venue_id,offsides,passes.accurate,passes.percentage,passes.total,pitch,possessiontime,redcards,referee_id,round_id,saves,scores.et_score,scores.ft_score,scores.ht_score,scores.localteam_pen_score,scores.visitorteam_pen_score,shots.blocked,shots.insidebox,shots.offgoal,shots.ongoal,shots.outsidebox,shots.total,stage_id,standings.localteam_position,standings.visitorteam_position,stats_available,substitutions,throw_in,time.extra_minute,time.injury_time,time.minute,time.starting_at.date_time,time.starting_at.time,time.starting_at.timestamp,time.starting_at.timezone,time.status,venue_id,visitorTeam.data.country_id,visitorTeam.data.founded,visitorTeam.data.id,visitorTeam.data.legacy_id,visitorTeam.data.logo_path,visitorTeam.data.national_team,visitorTeam.data.twitter,visitorTeam.data.venue_id,weather_report,weather_report.clouds,weather_report.code,weather_report.humidity,weather_report.icon,weather_report.temperature.temp,weather_report.temperature.unit,weather_report.type,weather_report.wind.degree,weather_report.wind.speed,winning_odds_calculated,yellowcards
807,444,1812,344275,502,617,,2010-08-23,Vålerenga,Sandefjord,3,0,,,,,,,,False,,False,,,,,,1578,1913,502,1370,https://cdn.sportmonks.com/images/soccer/teams/22/502.png,False,,76,,,,,,,,,48811,,,3-0,0-0,,,,,,,,,3069,,,0,,,,,90,2010-08-23 17:00:00,17:00:00,1282582800,UTC,FT,8064,1578,1998,617,1284,https://cdn.sportmonks.com/images/soccer/teams/9/617.png,False,,144,,,,,,,,,,,False,
808,444,1812,344284,270,7242,,2010-08-28,Haugesund,Tromsø,0,0,,,,,,,,False,,False,,,,,,1578,1993,270,1383,https://cdn.sportmonks.com/images/soccer/teams/14/270.png,False,,6135,,,,,,,,,48811,,,0-0,0-0,,,,,,,,,3069,,,0,,,,,90,2010-08-28 15:00:00,15:00:00,1283007600,UTC,FT,8072,1578,1920,7242,,https://cdn.sportmonks.com/images/soccer/teams/10/7242.png,False,,8095,,,,,,,,,,,False,
809,444,1812,344293,393,8773,,2010-08-29,Aalesund,Hønefoss,1,3,,,,,,,,False,,False,,,,,,1578,1914,393,1266,https://cdn.sportmonks.com/images/soccer/teams/9/393.png,False,,8046,,,,,,,,,48811,,,1-3,0-2,,,,,,,,,3069,,,0,,,,,90,2010-08-29 16:00:00,16:00:00,1283097600,UTC,FT,8061,1578,1895,8773,,https://cdn.sportmonks.com/images/soccer/teams/5/8773.png,False,,5702,,,,,,,,,,,False,
810,444,1812,344303,2474,290,,2010-08-01,Brann,Molde,1,1,,,,,,,,False,,False,,,,,,1578,1908,2474,1267,https://cdn.sportmonks.com/images/soccer/teams/10/2474.png,False,,1481,,,,,,,,,48823,,,1-1,0-0,,,,,,,,,3069,,,0,,,,,90,2010-08-01 18:00:00,18:00:00,1280685600,UTC,FT,8054,1578,1911,290,1279,https://cdn.sportmonks.com/images/soccer/teams/2/290.png,False,,8098,,,,,,,,,,,False,
811,444,1812,344312,502,2735,,2010-08-02,Vålerenga,Start,8,1,,,,,,,,False,,False,,,,,,1578,1913,502,1370,https://cdn.sportmonks.com/images/soccer/teams/22/502.png,False,,76,,,,,,,,,48823,,,8-1,2-1,,,,,,,,,3069,,,0,,,,,90,2010-08-02 17:00:00,17:00:00,1280768400,UTC,FT,8064,1578,1905,2735,1376,https://cdn.sportmonks.com/images/soccer/teams/15/2735.png,False,,1622,,,,,,,,,,,False,
812,444,1812,344328,617,1335,,2010-08-07,Sandefjord,Rosenborg,1,3,,,,,,,,False,,False,,,,,,1578,1998,617,1284,https://cdn.sportmonks.com/images/soccer/teams/9/617.png,False,,144,,,,,,,,,48823,,,1-3,1-1,,,,,,,,,3069,,,0,,,,,90,2010-08-07 15:00:00,15:00:00,1281193200,UTC,FT,8066,1578,1917,1335,1289,https://cdn.sportmonks.com/images/soccer/teams/23/1335.png,False,,594,,,,,,,,,,,False,
813,444,1812,344337,270,502,,2010-08-08,Haugesund,Vålerenga,2,0,,,,,,,,False,,False,,,,,,1578,1993,270,1383,https://cdn.sportmonks.com/images/soccer/teams/14/270.png,False,,6135,,,,,,,,,48823,,,2-0,0-0,,,,,,,,,3069,,,0,,,,,90,2010-08-08 16:00:00,16:00:00,1281283200,UTC,FT,8072,1578,1913,502,1370,https://cdn.sportmonks.com/images/soccer/teams/22/502.png,False,,76,,,,,,,,,,,False,
814,444,1812,344346,7045,8773,,2010-08-08,Kongsvinger,Hønefoss,3,3,,,,,,,,False,,False,,,,,,1578,1892,7045,1471,https://cdn.sportmonks.com/images/soccer/teams/5/7045.png,False,,4587,,,,,,,,,48823,,,3-3,1-2,,,,,,,,,3069,,,0,,,,,90,2010-08-08 16:00:00,16:00:00,1281283200,UTC,FT,8069,1578,1895,8773,,https://cdn.sportmonks.com/images/soccer/teams/5/8773.png,False,,5702,,,,,,,,,,,False,
815,444,1812,344355,290,321,,2010-08-08,Molde,Viking,2,2,,,,,,,,False,,False,,,,,,1578,1911,290,1279,https://cdn.sportmonks.com/images/soccer/teams/2/290.png,False,,8098,,,,,,,,,48823,,,2-2,0-0,,,,,,,,,3069,,,0,,,,,90,2010-08-08 16:00:00,16:00:00,1281283200,UTC,FT,8063,1578,1899,321,1281,https://cdn.sportmonks.com/images/soccer/teams/1/321.png,False,,8096,,,,,,,,,,,False,
816,444,1812,344364,484,313,,2010-08-08,Stabæk,Strømsgodset,1,2,,,,,,,,False,,False,,,,,,1578,1912,484,,https://cdn.sportmonks.com/images/soccer/teams/4/484.png,False,,67,,,,,,,,,48823,,,1-2,0-1,,,,,,,,,3069,,,0,,,,,90,2010-08-08 16:00:00,16:00:00,1281283200,UTC,FT,5665,1578,1907,313,,https://cdn.sportmonks.com/images/soccer/teams/25/313.png,False,,8140,,,,,,,,,,,False,
