,matchid,teamid,op_teamid,competitionid,seasonid,is_home,team_name,op_team_name,timestamp,goals,op_goals,points,avg_points,avg_goals,op_avg_goals,pass_70,pass_80,op_pass_70,op_pass_80,expected_goals,op_expected_goals,passes,bad_passes,pass_ratio,corners,fouls,cards,shots,op_passes,op_bad_passes,op_corners,op_fouls,op_cards,op_shots,goals_op_ratio,shots_op_ratio,pass_op_ratio
2648,442144,56,45,8,2012,0,Sunderland,Norwich City,  2012-12-02 16:00:00.000000,1,2,0,0.833333,1,1.333333,0.503027,0.190005,0.775795,0.320603,1.062032,1.58702,3.767649,1.15,4079    0.759126,0.047487,0.147508,2.333333,0.128385,4.044973,1.177217,0.059628,0.116011,2.333333,0.161365,0.666667,0.86379,0.987428
2649,442144,45,56,8,2012,1,Norwich City,Sunderland,  2012-12-02 16:00:00.000000,2,1,3,1.666667,0.833333,0.5,0.551697,0.212175,0.622581,0.214138,0.887042,1.129908,3.112818,1.35,1251    0.694549,0.051326,0.116838,1,0.12912,3.96871,1.376134,0.058421,0.125912,1.833333,0.111482,0.833333,1.289153,0.956164
2650,456459,185,180,23,2012,0,Real Betis,Deportivo de La Coruña,  2012-12-02 16:00:00.000000,3,2,3,1.666667,1.333333,1.5,0.406423,0.134318,0.594405,0.225852,0.899818,1.510984,3.245907,1.26,6993    0.703837,0.041105,0.159622,2.333333,0.093097,3.943664,1.252745,0.068025,0.143567,3.833333,0.16332,0.783333,0.653199,0.938811
2651,456459,180,185,23,2012,1,Deportivo de La Coruña,Real Betis,  2012-12-02 16:00:00.000000,2,3,0,0.833333,1.666667,2.333333,0.676405,0.222057,0.639111,0.215564,1.103564,1.445442,3.704923,1.03,3591    0.772631,0.069819,0.166808,4,0.150295,4.364539,0.976475,0.060973,0.120077,3.833333,0.184807,0.733333,0.969543,0.99231
2652,456456,177,5683,23,2012,0,Espanyol,Granada CF,  2012-12-02 11:00:00.000000,0,0,1,1.166667,0.833333,1.5,0.492388,0.199627,0.452281,0.162894,1.427517,1.438258,3.786451,1.33,3332    0.737050,0.068168,0.210741,4.5,0.130808,2.961302,1.321715,0.068053,0.180477,3.833333,0.137764,0.5,0.978053,1.087531
2653,456456,5683,177,23,2012,1,Granada CF,Espanyol,  2012-12-02 11:00:00.000000,0,0,1,0.5,0.833333,1.666667,0.531513,0.167815,0.530194,0.194658,0.681353,1.616802,3.332142,1.28,6618    0.716062,0.051611,0.130161,4.5,0.141085,3.593023,1.285431,0.057158,0.167625,2.666667,0.139103,0.555556,1.011255,0.994462
2654,456458,175,186,23,2012,0,Atlético de Madrid,Real Madrid,  2012-12-01 21:00:00.000000,0,2,0,2.5,1.833333,0.5,0.691473,0.252085,0.500094,0.157291,1.46543,0.479016,3.566931,1.3,0849    0.726335,0.080268,0.140898,3,0.159008,3.603377,1.359875,0.044765,0.146463,4.5,0.096548,1.833333,2.316204,1.006648
2655,456458,186,175,23,2012,1,Real Madrid,Atlético de Madrid,  2012-12-01 21:00:00.000000,2,0,3,2.5,3,0.5,0.738527,0.258668,0.378175,0.11526,2.543832,0.542383,4.566678,1.29,4569    0.763790,0.091612,0.197659,1.833333,0.226508,3.13248,1.311088,0.043245,0.120442,3.5,0.102501,3,2.385162,1.12962
2656,456460,174,178,23,2012,0,Athletic Club,Barcelona,  2012-12-01 19:00:00.000000,1,5,0,1.166667,1.5,2.166667,0.563468,0.222718,0.574296,0.19963,1.636485,2.359266,3.971155,1.22,2241    0.754366,0.067814,0.155018,4.5,0.160585,3.164112,1.122684,0.074868,0.164112,3.166667,0.217494,1.061111,1.017849,1.0352
2657,456460,178,174,23,2012,1,Barcelona,Athletic Club,  2012-12-01 19:00:00.000000,5,1,3,3,4,1.333333,1.226725,0.332122,0.360809,0.155335,1.72598,0.963027,8.151034,0.95,9252    0.887881,0.05067,0.147872,1.666667,0.1282,2.938062,0.99513,0.061362,0.100984,2.166667,0.128277,3.041667,1.161267,1.222925
2658,442146,1,108,8,2012,0,Manchester United,Reading,  2012-12-01 17:30:00.000000,4,3,3,2.5,2,1.166667,0.887088,0.294993,0.501378,0.176528,1.828522,1.192522,5.828869,1.05,3064    0.844321,0.077662,0.130706,1.833333,0.180356,3.677072,1.01996,0.045952,0.100731,1.833333,0.114786,1.5,1.662984,1.101935
2659,442146,108,1,8,2012,1,Reading,Manchester United,  2012-12-01 17:30:00.000000,3,4,0,1,1.333333,1.5,0.517012,0.262894,0.710688,0.277955,1.393564,1.816974,2.368527,1.34,0005    0.637361,0.06933,0.15139,1,0.152772,4.035064,1.33476,0.087213,0.108253,1.166667,0.19369,0.777778,0.790858,0.865067
2660,456454,188,191,23,2012,0,Real Sociedad,Valencia,  2012-12-01 17:00:00.000000,5,2,3,1.333333,1.333333,0.833333,0.546813,0.204543,0.527457,0.20263,1.520117,0.928033,3.82831,1.39,5758    0.731271,0.087838,0.189837,2.5,0.165076,3.605297,1.340603,0.062688,0.128883,3.666667,0.129055,1.166667,1.442739,1.030705
2661,456454,191,188,23,2012,1,Valencia,Real Sociedad,  2012-12-01 17:00:00.000000,2,5,0,1.666667,1.333333,1.5,0.509461,0.161663,0.546486,0.190689,1.077586,0.995807,3.436576,1.13,6007    0.746145,0.067609,0.129623,4.833333,0.129594,3.548052,1.158782,0.063934,0.186197,3,0.128231,1.083333,1.35891,1.003207
2662,442139,80,3,8,2012,0,Swansea City,Arsenal,  2012-12-01 15:00:00.000000,2,0,3,1.5,1.166667,0.833333,0.651973,0.234614,0.694317,0.220341,1.02191,1.609393,4.992532,0.97,1475    0.830878,0.053142,0.117869,2,0.128216,4.424341,1.036744,0.056099,0.106816,1.5,0.169997,1.166667,0.948097,1.030754
2663,442139,3,80,8,2012,1,Arsenal,Swansea City,  2012-12-01 15:00:00.000000,0,2,0,1.5,1.833333,1.333333,0.887849,0.30025,0.474998,0.173996,1.776966,1.217154,5.678944,1.09,2924    0.836415,0.056873,0.12793,1.333333,0.140099,3.562155,1.066612,0.058721,0.131269,2.666667,0.108483,1,1.569264,1.103461
2664,442140,6,54,8,2012,0,Tottenham Hotspur,Fulham,  2012-12-01 15:00:00.000000,3,0,3,1.5,1.666667,1.833333,0.357012,0.131642,0.722167,0.290532,1.29957,1.475505,3.427296,1.01,1284    0.759976,0.04401,0.147935,1.833333,0.147912,4.435574,1.149614,0.056367,0.105714,1.166667,0.137426,1.316667,1.17149,0.973548
2665,442140,54,6,8,2012,1,Fulham,Tottenham Hotspur,  2012-12-01 15:00:00.000000,0,3,0,0.666667,1.5,2,0.666419,0.218619,0.877183,0.349653,1.202658,1.923966,4.368699,1.1,2837    0.794714,0.048006,0.120949,1.5,0.136868,4.327499,1.242107,0.078376,0.140624,1.666667,0.178144,0.555556,0.882635,1.058993
2666,442141,20,14,8,2012,0,Southampton,Liverpool,  2012-12-01 15:00:00.000000,0,1,0,1.333333,1.333333,1.166667,0.808123,0.327631,0.498383,0.204138,1.670631,1.054351,4.150332,1.31,5441    0.752362,0.067304,0.111593,0.833333,0.157693,3.679098,1.202283,0.055005,0.124081,1.666667,0.120761,1.25,1.47025,1.00943
2667,442141,14,20,8,2012,1,Liverpool,Southampton,  2012-12-01 15:00:00.000000,1,0,3,1.166667,1.333333,1,0.719796,0.228864,0.538116,0.184082,1.514805,0.870079,4.609991,1.12,2800    0.797263,0.0959,0.122477,1.333333,0.186217,3.676315,1.021105,0.051345,0.141867,2,0.155902,1.083333,1.303714,1.030766
2668,442142,11,43,8,2012,0,Everton,Manchester City,  2012-12-01 15:00:00.000000,1,1,1,1.166667,1.5,1.5,0.929114,0.364242,0.458013,0.188846,1.978929,0.79752,4.195231,1.27,4014    0.762418,0.083755,0.161792,1.833333,0.197655,3.070169,1.169246,0.048178,0.14408,2.666667,0.115728,1.083333,1.772663,1.070911
2669,442142,43,11,8,2012,1,Manchester City,Everton,  2012-12-01 15:00:00.000000,1,1,1,2.333333,1.666667,0.166667,1.041215,0.331054,0.430764,0.2056,1.511296,0.468904,5.340129,1.05,5850    0.832068,0.078145,0.102164,1,0.175071,3.312803,1.085103,0.037639,0.132579,1.5,0.084323,1.666667,2.106902,1.134431
2670,442145,7,52,8,2012,0,Aston Villa,Queens Park Rangers,  2012-12-01 15:00:00.000000,1,1,1,1.333333,0.833333,1.5,0.473238,0.190014,1.072104,0.424629,1.133699,1.209024,2.982831,1.11,9223    0.725777,0.060497,0.085322,1.666667,0.108544,4.950728,1.210729,0.067458,0.122351,0.5,0.175795,0.611111,0.686362,0.936158
2671,442145,52,7,8,2012,1,Queens Park Rangers,Aston Villa,  2012-12-01 15:00:00.000000,1,1,1,0.333333,0.5,1.5,0.476409,0.193868,0.890676,0.343725,1.072301,2.030363,3.507118,1.12,6644    0.753091,0.059951,0.123187,1.833333,0.151521,4.335735,1.232841,0.079398,0.134177,1.166667,0.183285,0.277778,0.891957,1.008615
2672,442147,110,35,8,2012,0,Stoke City,West Bromwich Albion,  2012-12-01 15:00:00.000000,1,0,3,1.833333,0.833333,0.5,0.614597,0.281372,0.582646,0.243812,1.388372,0.916117,3.121942,1.45,7881    0.676216,0.054458,0.12538,2,0.130048,3.623752,1.317629,0.058294,0.140976,1.666667,0.127153,0.833333,1.225132,0.936809
2673,442147,35,110,8,2012,1,West Bromwich Albion,Stoke City,  2012-12-01 15:00:00.000000,0,1,0,2,2,1.5,0.586298,0.244974,0.886042,0.314279,1.395046,1.812255,3.449717,1.01,7651    0.767418,0.042596,0.127845,2.333333,0.117147,5.30019,1.059959,0.072778,0.118985,1.166667,0.159613,1.472222,0.796896,0.932103
2674,456455,182,1450,23,2012,0,Málaga,Getafe,  2012-12-01 15:00:00.000000,0,1,0,1.333333,1.333333,0.833333,0.816557,0.330352,0.466696,0.168289,1.367614,1.377616,4.221208,1.23,0480    0.769380,0.075202,0.187964,2.666667,0.155895,3.258182,1.169965,0.057335,0.164896,4.666667,0.114477,1.166667,1.717672,1.058557
2675,456455,1450,182,23,2012,1,Getafe,Málaga,  2012-12-01 15:00:00.000000,1,0,3,1.5,1.333333,1.5,0.455189,0.179293,0.533753,0.200459,1.401752,1.590253,3.701574,1.26,8980    0.736568,0.07529,0.162992,2.5,0.16303,3.797276,1.363991,0.051936,0.132662,2.666667,0.130638,1.083333,1.508741,1.022507
2676,442148,8,21,8,2012,0,Chelsea,West Ham United,  2012-12-01 12:45:00.000000,1,3,0,0.666667,0.833333,1.166667,1.010631,0.359625,0.686056,0.228076,1.228769,1.194465,4.63322,1.09,3007    0.803806,0.081833,0.130093,1.5,0.149193,4.383645,0.983669,0.060634,0.122655,2,0.108395,0.527778,1.416667,0.990539
2677,442148,21,8,8,2012,1,West Ham United,Chelsea,  2012-12-01 12:45:00.000000,3,1,3,0.833333,0.666667,1.166667,0.602647,0.273012,0.752004,0.259226,1.328645,1.555577,3.120106,1.2,4798    0.715688,0.055024,0.106429,2.166667,0.124008,4.432589,1.133304,0.065552,0.127631,1,0.198599,0.472222,0.78355,0.926195
2678,456453,184,450,23,2012,0,Rayo Vallecano,Osasuna,  2012-11-30 20:00:00.000000,0,1,0,1.5,1.5,2.5,0.666726,0.257017,0.496839,0.210761,1.371297,1.972418,3.877363,1.28,9238    0.745999,0.067936,0.153412,3.833333,0.174994,3.171643,1.285232,0.055488,0.155571,3,0.145164,1.027778,1.615871,1.115779
2679,456453,450,184,23,2012,1,Osasuna,Rayo Vallecano,  2012-11-30 20:00:00.000000,1,0,3,1,0.666667,0.666667,0.583177,0.222534,0.558594,0.242461,1.178886,0.971575,3.132441,1.6,2930    0.646701,0.077217,0.129285,3.5,0.154356,3.530914,1.594281,0.061127,0.172355,2.166667,0.136551,0.555556,1.479638,0.960684
2680,442130,21,1,8,2012,0,West Ham United,Manchester United,  2012-11-28 20:00:00.000000,0,1,0,1.333333,1.333333,1.166667,0.601904,0.270895,0.65788,0.239093,1.424387,1.457583,3.046076,1.2,6171    0.708967,0.056701,0.113349,2,0.123799,4.10385,1.150882,0.06191,0.127421,1.166667,0.178676,1.138889,0.866883,0.929135
2681,442130,1,21,8,2012,1,Manchester United,West Ham United,  2012-11-28 20:00:00.000000,1,0,3,2.5,2.5,1.5,0.876335,0.286032,0.488833,0.167568,2.195953,1.285778,5.83783,1,2885    0.850405,0.074077,0.128914,1.833333,0.171395,3.723667,1.007415,0.04416,0.100731,1.833333,0.111202,1.666667,1.644465,1.100922
2682,442136,43,111,8,2012,0,Manchester City,Wigan Athletic,  2012-11-28 20:00:00.000000,2,0,3,2.333333,1.666667,0.333333,1.038031,0.353685,0.449524,0.206991,1.59415,0.741814,5.260151,1.04,1913    0.832118,0.08335,0.101916,1.5,0.187158,3.174391,1.086971,0.037525,0.13765,2,0.098336,1.666667,2.027382,1.143593
2683,442136,111,43,8,2012,1,Wigan Athletic,Manchester City,  2012-11-28 20:00:00.000000,0,2,0,1.5,1.333333,1.666667,0.704721,0.26941,0.683652,0.279816,1.37791,1.451854,4.480045,1.1,9768    0.796438,0.051459,0.138004,2.166667,0.13825,3.266945,1.108104,0.083111,0.131063,1.833333,0.170126,0.916667,0.898998,1.090378
2684,442131,45,20,8,2012,0,Norwich City,Southampton,  2012-11-28 19:45:00.000000,1,1,1,2,0.833333,0.333333,0.536785,0.20135,0.702331,0.238438,0.902672,1.184935,2.949679,1.28,3801    0.691900,0.042424,0.114879,1.5,0.121897,4.304712,1.322662,0.070646,0.136308,1.666667,0.118313,0.833333,1.189153,0.935937
2685,442131,20,45,8,2012,1,Southampton,Norwich City,  2012-11-28 19:45:00.000000,1,1,1,1.166667,1.333333,1.666667,0.804577,0.341816,0.484199,0.205911,1.644089,1.092019,4.14324,1.26,7569    0.758420,0.067304,0.118685,1,0.159466,3.565623,1.166822,0.053232,0.127627,1.5,0.120761,1.125,1.485402,1.025211
2686,442132,4,110,8,2012,0,Newcastle United,Stoke City,  2012-11-28 19:45:00.000000,1,2,0,0.833333,0.833333,1.333333,0.419471,0.166314,0.569609,0.207475,1.359466,1.669813,3.182586,1.11,6682    0.731854,0.056589,0.11697,2.333333,0.163032,3.92817,1.183215,0.065814,0.134832,1.5,0.177538,0.75,1.02175,0.963338
2687,442132,110,4,8,2012,1,Stoke City,Newcastle United,  2012-11-28 19:45:00.000000,2,1,3,1.333333,0.833333,1,0.574427,0.262116,0.710344,0.276261,1.254482,1.281417,3.123773,1.37,4815    0.689154,0.049215,0.116686,1.833333,0.123127,4.222089,1.216184,0.060124,0.135847,1.5,0.141661,0.583333,1.072627,0.911992
2688,442134,35,80,8,2012,0,West Bromwich Albion,Swansea City,  2012-11-28 19:45:00.000000,1,3,0,2,2,1.333333,0.578936,0.255034,0.879605,0.332857,1.603488,1.816581,3.412637,1.02,6863    0.763847,0.049611,0.136287,2.333333,0.13642,4.89393,1.042653,0.079678,0.113049,1.833333,0.178615,1.5,0.838029,0.933721
2689,442134,80,35,8,2012,1,Swansea City,West Bromwich Albion,  2012-11-28 19:45:00.000000,3,1,3,1.5,1,0.833333,0.668585,0.258512,0.676317,0.21799,0.970816,1.771132,4.499393,1.01,4452    0.813111,0.060041,0.11016,2.333333,0.140126,4.617758,1.058368,0.056022,0.111711,1.333333,0.178631,1,0.890016,1.0033
2690,442135,14,6,8,2012,0,Liverpool,Tottenham Hotspur,  2012-11-28 19:45:00.000000,1,2,0,1.666667,1.333333,0.666667,0.774894,0.249054,0.58168,0.200345,1.641623,0.689068,4.494304,1.1,7091    0.795781,0.085376,0.119045,1.166667,0.204462,3.727848,1.126688,0.058533,0.13325,2,0.143681,1.166667,1.587047,1.051982
2691,442135,6,14,8,2012,1,Tottenham Hotspur,Liverpool,  2012-11-28 19:45:00.000000,2,1,3,1,1.666667,2.333333,0.378289,0.140507,0.702663,0.295851,1.509337,1.734061,3.523041,1.02,9014    0.762452,0.054648,0.131977,2.166667,0.16387,4.31678,1.128337,0.042183,0.105714,1.166667,0.125015,1.066667,1.438156,0.977537
2692,442137,54,8,8,2012,0,Fulham,Chelsea,  2012-11-28 19:45:00.000000,0,0,1,1,1.666667,2,0.729448,0.25387,0.713033,0.279303,1.434521,1.869631,4.470182,1.15,4293    0.791256,0.05506,0.124304,1.666667,0.154427,4.058453,1.241478,0.067547,0.13153,1.5,0.168954,0.722222,1.058288,1.066545
2693,442137,8,54,8,2012,1,Chelsea,Fulham,  2012-11-28 19:45:00.000000,0,0,1,1,1.5,1.5,0.8518,0.296367,0.683483,0.22964,1.520281,1.585036,4.465238,1.05,1597    0.804010,0.071004,0.122772,1.333333,0.136457,4.31137,0.990799,0.069461,0.120692,2.5,0.138365,0.861111,1.165954,0.99714
2694,442138,3,11,8,2012,0,Arsenal,Everton,  2012-11-28 19:45:00.000000,1,1,1,1.333333,1.666667,1.333333,0.921823,0.30457,0.439477,0.152113,1.899603,1.026761,5.942403,1.05,4724    0.847913,0.063664,0.123855,1.166667,0.144947,3.325559,1.021658,0.051477,0.132684,3,0.095674,0.833333,1.771645,1.138884
2695,442138,11,3,8,2012,1,Everton,Arsenal,  2012-11-28 19:45:00.000000,1,1,1,1.166667,1.5,1.5,0.913824,0.363823,0.461883,0.193689,1.992426,0.909777,4.095178,1.25,0412    0.759727,0.080095,0.16694,1.833333,0.202707,2.932023,1.141964,0.046291,0.149113,2.833333,0.124384,1.083333,1.737625,1.069525
2696,442129,108,7,8,2012,0,Reading,Aston Villa,  2012-11-27 20:00:00.000000,0,1,0,1,1.333333,1.5,0.509844,0.241389,0.773412,0.297669,1.245695,1.851432,2.44738,1.35,0758    0.642125,0.072914,0.154974,1.166667,0.149188,4.241157,1.298917,0.083629,0.108253,1.166667,0.213403,0.777778,0.727586,0.85552
2697,442129,7,108,8,2012,1,Aston Villa,Reading,  2012-11-27 20:00:00.000000,1,0,3,0.833333,0.666667,1.666667,0.456041,0.187765,1.108251,0.429414,0.954048,1.293224,3.084753,1.11,8593    0.731056,0.053252,0.08698,1.833333,0.101147,5.247552,1.177957,0.07272,0.123914,0.666667,0.187977,0.444444,0.569403,0.909401
2698,442133,52,56,8,2012,0,Queens Park Rangers,Sunderland,  2012-11-27 19:45:00.000000,0,0,1,0.333333,0.666667,1.666667,0.531374,0.216917,0.911953,0.361455,0.99478,2.189501,3.526622,1.13,0190    0.753439,0.054632,0.137371,1.666667,0.153294,4.107011,1.241707,0.077625,0.128858,1.333333,0.188604,0.444444,0.870248,1.02812
2699,442133,56,52,8,2012,1,Sunderland,Queens Park Rangers,  2012-11-27 19:45:00.000000,0,0,1,0.833333,1.166667,1.5,0.526076,0.197097,0.719058,0.304646,0.86611,1.484421,3.804883,1.16,2945    0.759285,0.052806,0.149281,2.166667,0.140796,3.720505,1.141756,0.052536,0.123103,2.666667,0.156046,0.833333,0.999901,1.012514
2700,456451,176,190,23,2012,0,Celta de Vigo,Real Zaragoza,  2012-11-26 20:00:00.000000,1,0,3,0.833333,1.166667,1.666667,0.42618,0.157668,1.075212,0.390014,0.949946,1.618759,3.625486,1.02,2821    0.765953,0.041181,0.132445,2.833333,0.11277,5.139899,1.053211,0.093018,0.144837,2.833333,0.184035,0.833333,0.741619,0.963153
2701,456451,190,176,23,2012,1,Real Zaragoza,Celta de Vigo,  2012-11-26 20:00:00.000000,0,1,0,1.5,1.666667,2.166667,0.538776,0.208256,0.507208,0.200779,1.410586,1.778321,3.357616,1.18,8945    0.727439,0.062751,0.151788,3.5,0.154371,4.507747,1.129625,0.059127,0.186324,3.666667,0.130974,1,1.38848,0.932636
2702,456450,178,855,23,2012,0,Barcelona,Levante,  2012-11-25 20:00:00.000000,4,0,3,2.666667,3.666667,1.666667,1.111734,0.319951,0.397577,0.174536,1.524981,1.015663,7.513947,0.93,9263    0.882765,0.048562,0.163725,1.666667,0.122312,3.086197,0.980832,0.05762,0.120461,2.833333,0.126052,2.541667,1.130963,1.179426
2703,456450,855,178,23,2012,1,Levante,Barcelona,  2012-11-25 20:00:00.000000,0,4,0,2.166667,1.333333,0.5,0.265682,0.102715,0.744803,0.246892,0.807307,1.029347,2.130825,1.35,1761    0.610745,0.035407,0.1189,3.5,0.104525,4.875487,1.362079,0.099602,0.152988,3,0.185073,1.25,0.657973,0.806593
2704,456447,179,175,23,2012,0,Sevilla,Atlético de Madrid,  2012-11-25 18:00:00.000000,0,4,0,1.166667,1.666667,1.5,0.678215,0.320339,0.291384,0.123222,2.065314,0.733459,4.611379,1.2,8476    0.783506,0.082267,0.14494,3.166667,0.182709,3.200017,1.199903,0.026787,0.146772,3.166667,0.074985,1.25,3.699663,1.108861
2705,456447,175,179,23,2012,1,Atlético de Madrid,Sevilla,  2012-11-25 18:00:00.000000,4,0,3,2.5,1.5,0.666667,0.650255,0.243124,0.541313,0.175212,1.30214,0.504191,3.296321,1.35,8197    0.705808,0.087436,0.151651,3.333333,0.141087,3.705527,1.349123,0.046557,0.167968,4,0.107301,1.5,1.464352,0.968509
2706,442120,43,8,8,2012,0,Manchester City,Chelsea,  2012-11-25 16:00:00.000000,0,0,1,2.666667,2.166667,0.333333,1.052368,0.370982,0.418026,0.192245,1.744002,0.934366,5.310272,0.98,3962    0.841010,0.090304,0.103514,1,0.221033,3.096006,1.070667,0.033824,0.128358,2.5,0.101803,2.166667,2.360715,1.156903
2707,442120,8,43,8,2012,1,Chelsea,Manchester City,  2012-11-25 16:00:00.000000,0,0,1,1.333333,2.166667,1.666667,1.043332,0.377372,0.623043,0.202804,2.014636,1.426024,5.122269,1.03,5293    0.822741,0.078449,0.097469,1.333333,0.167712,3.974433,0.940134,0.053196,0.115396,2,0.136712,1.527778,1.53401,1.032509
2708,442127,21,6,8,2012,0,West Ham United,Tottenham Hotspur,  2012-11-25 16:00:00.000000,1,3,0,1.333333,1.333333,1.166667,0.60015,0.262124,0.740336,0.263655,1.277047,1.359684,2.977655,1.18,8627    0.707005,0.06021,0.111595,2.166667,0.118535,4.321394,1.187724,0.082963,0.13093,1.333333,0.166396,1.138889,0.866883,0.925912
2709,442127,6,21,8,2012,1,Tottenham Hotspur,West Ham United,  2012-11-25 16:00:00.000000,3,1,3,1,1.5,2.166667,0.425303,0.162138,0.701711,0.267949,1.297038,1.579811,3.495699,1.06,2553    0.756587,0.061815,0.132164,2.166667,0.153754,4.422678,1.135504,0.038674,0.109428,1.333333,0.118147,0.9,1.507601,0.961421
2710,456449,180,174,23,2012,0,Deportivo de La Coruña,Athletic Club,  2012-11-25 16:00:00.000000,1,1,1,0.666667,1.666667,2.5,0.67917,0.232562,0.536389,0.177663,0.943501,1.237125,3.846061,1.09,7287    0.772667,0.066196,0.173595,3.833333,0.151896,3.951399,1.033269,0.046541,0.127016,4.5,0.163035,0.65,1.030898,1.02973
2711,456449,174,180,23,2012,1,Athletic Club,Deportivo de La Coruña,  2012-11-25 16:00:00.000000,1,1,1,1.5,1.5,2,0.492699,0.210719,0.595023,0.208824,1.526718,2.352039,3.790015,1.28,7400    0.738474,0.064444,0.156985,4.5,0.146599,3.394905,1.191661,0.069512,0.158989,3.333333,0.230351,1.061111,0.723867,1.005147
2712,442123,4,20,8,2012,0,Newcastle United,Southampton,  2012-11-25 15:00:00.000000,0,2,0,0.833333,0.833333,1.5,0.454932,0.180499,0.56429,0.207475,1.385099,1.471032,3.40599,1.03,1576    0.756455,0.065455,0.11697,2.666667,0.175443,4.335971,1.11052,0.06936,0.138378,1.833333,0.168673,0.75,1.139983,0.95416
2713,442123,20,4,8,2012,1,Southampton,Newcastle United,  2012-11-25 15:00:00.000000,2,0,3,0.833333,1.333333,2,0.819489,0.337934,0.536252,0.226759,1.44692,1.169664,4.226293,1.24,9315    0.767554,0.074247,0.107916,1.333333,0.153867,3.886657,1.127498,0.061948,0.130911,1.166667,0.129383,0.958333,1.30271,1.011245
2714,442126,14,80,8,2012,0,Liverpool,Swansea City,  2012-11-25 13:30:00.000000,0,0,1,1.666667,1.333333,0.666667,0.785289,0.274194,0.520743,0.170632,1.356783,0.648784,4.46616,1.14,7983    0.789616,0.083715,0.138679,1.166667,0.199535,3.291733,1.179898,0.055117,0.131663,2.833333,0.122741,1.166667,1.892602,1.09092
2715,442126,80,14,8,2012,1,Swansea City,Liverpool,  2012-11-25 13:30:00.000000,0,0,1,1.5,1.333333,1.166667,0.705166,0.267807,0.592741,0.216534,1.452197,1.485218,4.59874,1.08,1847    0.807542,0.067264,0.11212,2.333333,0.154646,4.050606,1.086849,0.050815,0.115388,1.833333,0.157746,1.166667,1.228641,1.064754
2716,456445,1450,177,23,2012,0,Getafe,Espanyol,  2012-11-25 11:00:00.000000,2,0,3,1.5,1.166667,1.5,0.509151,0.194788,0.485148,0.185427,1.432733,1.793235,3.905552,1.2,2414    0.757798,0.076908,0.17313,2.666667,0.171433,3.391749,1.314268,0.055251,0.149737,3.5,0.131987,0.916667,1.563034,1.077061
2717,456445,177,1450,23,2012,1,Espanyol,Getafe,  2012-11-25 11:00:00.000000,0,2,0,1.333333,1,1.333333,0.438464,0.172183,0.493832,0.174843,1.451291,1.387071,3.57064,1.28,7156    0.733601,0.062617,0.213632,5.333333,0.135703,3.174145,1.333163,0.074991,0.179975,3.833333,0.137302,0.666667,1.019719,1.06865
2718,456448,186,185,23,2012,0,Real Madrid,Real Betis,  2012-11-24 21:00:00.000000,0,1,0,2.666667,3.333333,0.666667,0.668634,0.253292,0.48391,0.156479,2.387493,0.551291,4.122234,1.17,9874    0.759038,0.077275,0.188698,2.166667,0.212171,3.976566,1.250156,0.053997,0.132987,3.166667,0.104293,3.166667,2.218495,1.050601
2719,456448,185,186,23,2012,1,Real Betis,Real Madrid,  2012-11-24 21:00:00.000000,1,0,3,1.666667,1.5,1.5,0.424344,0.150447,0.528097,0.209723,1.119808,1.278518,3.459168,1.26,5201    0.724024,0.050066,0.16679,2.666667,0.098473,3.608538,1.220487,0.068025,0.138191,3.833333,0.161528,0.95,0.687512,0.980614
2720,456444,191,182,23,2012,0,Valencia,Málaga,  2012-11-24 19:00:00.000000,0,4,0,1.666667,1.333333,1,0.665696,0.213951,0.491719,0.17879,1.131211,0.885185,3.843746,1.15,0271    0.758089,0.076152,0.126954,4.5,0.141588,3.291435,1.142134,0.059967,0.17283,3.5,0.114692,1.083333,1.454364,1.05122
2721,456444,182,191,23,2012,1,Málaga,Valencia,  2012-11-24 19:00:00.000000,4,0,3,0.833333,0.833333,1.166667,0.774014,0.320924,0.534231,0.19147,1.11847,1.451683,4.265251,1.22,3020    0.772871,0.062501,0.198347,2.833333,0.132169,3.245092,1.232767,0.069802,0.168168,4.166667,0.119756,0.583333,1.171839,1.07888
2722,442119,3,7,8,2012,0,Arsenal,Aston Villa,  2012-11-24 17:30:00.000000,0,0,1,1.666667,2.166667,1.5,0.898488,0.288988,0.418141,0.167488,2.2036,1.050999,5.924897,1.06,8570    0.845870,0.080982,0.130571,1.5,0.160284,3.175681,0.973498,0.04595,0.128798,3.333333,0.095334,1.333333,1.938312,1.139468
2723,442119,7,3,8,2012,1,Aston Villa,Arsenal,  2012-11-24 17:30:00.000000,0,0,1,0.666667,0.666667,2,0.435508,0.184009,1.049473,0.410902,0.971375,1.48282,3.109194,1.09,5143    0.736382,0.040707,0.088563,2.166667,0.099202,4.98516,1.1885,0.076151,0.127308,0.833333,0.205479,0.444444,0.505009,0.925438
2724,456446,5683,192,23,2012,0,Granada CF,Real Valladolid,  2012-11-24 17:00:00.000000,0,1,0,1,1.166667,1.666667,0.513592,0.158854,0.555283,0.22154,0.796237,1.651307,3.350063,1.24,5399    0.724229,0.053404,0.144498,4.333333,0.133917,3.213095,1.276471,0.060742,0.158665,3,0.148064,0.888889,0.903301,1.024651
