     matchid  teamid  op_teamid  competitionid  seasonid  is_home                team_name             op_team_name                   timestamp  goals  op_goals  points  avg_points  avg_goals  op_avg_goals   pass_70   pass_80  op_pass_70  op_pass_80  expected_goals  op_expected_goals    passes  bad_passes  pass_ratio   corners     fouls     cards     shots  op_passes  op_bad_passes  op_corners  op_fouls  op_cards  op_shots  goals_op_ratio  shots_op_ratio  pass_op_ratio
651   707851     855        450             23      2013        1                  Levante                  Osasuna  2014-03-01 17:00:00.000000      2         0       3    1.666667   1.000000      0.666667  0.245056  0.097600    0.800028    0.321656        0.729829           1.283303  2.042477    1.323622    0.597956  0.028503  0.152756  2.666667  0.083434   4.790465       1.319846    0.072794  0.177749  2.833333  0.183011        0.750000        0.492554       0.781693
652   707852     192        182             23      2013        0          Real Valladolid                   Málaga  2014-03-01 15:00:00.000000      1         1       1    1.000000   1.000000      1.666667  0.547705  0.212712    0.628674    0.274280        0.707889           1.642611  3.511768    1.456790    0.694589  0.058995  0.126932  3.166667  0.094802   3.403083       1.497791    0.046695  0.150079  1.500000  0.105955        0.583333        1.525287       1.050829
653   707852     182        192             23      2013        1                   Málaga          Real Valladolid  2014-03-01 15:00:00.000000      1         1       1    0.833333   0.666667      1.666667  0.487162  0.168502    0.555818    0.193688        0.972025           1.364635  3.328243    1.277444    0.718662  0.046635  0.166789  3.833333  0.141602   4.108246       1.266537    0.062687  0.168503  2.500000  0.125453        0.291667        1.416431       0.970526
654   707846    5683        174             23      2013        0               Granada CF            Athletic Club  2014-02-28 19:30:00.000000      0         4       0    0.666667   0.500000      1.166667  0.518912  0.140220    0.665872    0.203468        0.797964           1.494423  4.015648    1.057622    0.784191  0.046850  0.149180  3.000000  0.134959   3.854288       1.089440    0.041298  0.159799  4.333333  0.147542        0.333333        1.120872       1.031528
655   707846     174       5683             23      2013        1            Athletic Club               Granada CF  2014-02-28 19:30:00.000000      4         0       3    1.833333   2.166667      1.000000  0.708372  0.221521    0.421712    0.173056        2.045349           0.873771  4.613059    1.489754    0.745177  0.073847  0.164095  2.333333  0.147772   3.048835       1.311497    0.041452  0.120773  3.333333  0.120695        1.750000        1.400000       1.080614
656   707838     449        177             23      2013        0               Villarreal                 Espanyol  2014-02-24 21:00:00.000000      2         1       3    1.500000   2.000000      1.500000  0.712291  0.263641    0.494629    0.174381        1.131996           0.841844  3.984971    1.201028    0.762617  0.064655  0.135932  1.666667  0.143842   4.067961       1.235760    0.055624  0.147203  2.333333  0.109679        1.750000        1.390582       1.023663
657   707838     177        449             23      2013        1                 Espanyol               Villarreal  2014-02-24 21:00:00.000000      1         2       0    1.666667   1.000000      1.000000  0.322581  0.107527    0.620072    0.197133        0.831911           1.096909  2.471326    1.322581    0.648209  0.043011  0.157706  1.833333  0.107527   4.195341       1.417563    0.075269  0.163082  2.666667  0.154122        0.833333        0.754924       0.876184
658   707841     175        450             23      2013        0       Atlético de Madrid                  Osasuna  2014-02-23 20:00:00.000000      0         3       0    1.833333   2.000000      0.833333  0.804881  0.326249    0.659509    0.196739        1.337107           0.597636  3.736090    1.287029    0.734767  0.070422  0.152575  1.833333  0.133182   4.181430       1.289194    0.052386  0.138769  2.500000  0.097255        1.666667        1.583730       0.996999
659   707841     450        175             23      2013        1                  Osasuna       Atlético de Madrid  2014-02-23 20:00:00.000000      3         0       3    1.333333   1.000000      1.500000  0.461207  0.164315    0.746081    0.223071        0.697999           1.743360  3.486885    1.193657    0.741548  0.030239  0.146476  2.666667  0.102104   4.256864       1.254667    0.073334  0.152406  3.333333  0.182419        0.755556        0.589100       0.976255
660   707836    5683        191             23      2013        0               Granada CF              Valencia CF  2014-02-23 18:00:00.000000      1         2       0    1.166667   1.000000      0.833333  0.535956  0.144194    0.594947    0.189502        1.173387           1.151344  4.316100    1.080958    0.793668  0.057758  0.147641  2.500000  0.147796   3.543181       1.109445    0.036019  0.152845  4.000000  0.135192        0.916667        1.292441       1.062684
661   707836     191       5683             23      2013        1              Valencia CF               Granada CF  2014-02-23 18:00:00.000000      2         1       3    1.500000   1.833333      1.000000  0.513098  0.187124    0.806580    0.257038        1.457869           1.030794  3.722960    1.172450    0.755390  0.057695  0.161160  3.166667  0.131220   3.963564       1.158451    0.080668  0.128783  2.000000  0.166099        1.333333        0.978757       1.018365
662   707837     174        185             23      2013        0            Athletic Club               Real Betis  2014-02-23 16:00:00.000000      2         0       3    1.833333   2.833333      1.166667  0.717430  0.234202    0.416277    0.153128        2.176881           0.807380  4.526103    1.477073    0.744182  0.079282  0.156849  2.500000  0.149583   3.112241       1.287946    0.037829  0.126208  2.500000  0.117072        2.416667        1.465657       1.061762
663   707837     185        174             23      2013        1               Real Betis            Athletic Club  2014-02-23 16:00:00.000000      0         2       0    0.500000   0.833333      2.833333  0.635775  0.214857    0.493794    0.188355        1.259734           1.652591  3.187584    1.285838    0.708316  0.059299  0.148879  3.833333  0.135937   3.662323       1.205783    0.054387  0.176192  2.000000  0.135859        0.500000        1.473148       0.952147
664   707845     179        184             23      2013        0                  Sevilla           Rayo Vallecano  2014-02-23 11:00:00.000000      1         0       3    0.500000   1.166667      2.000000  0.567071  0.218657    0.537024    0.167620        1.190360           0.930428  3.485587    1.316670    0.717953  0.071094  0.122760  3.666667  0.161824   3.514585       1.272020    0.040933  0.197514  3.833333  0.115725        0.597222        1.661045       1.059797
665   707845     184        179             23      2013        1           Rayo Vallecano                  Sevilla  2014-02-23 11:00:00.000000      0         1       0    1.166667   1.166667      2.166667  0.496081  0.189106    0.649815    0.237331        1.056995           1.687978  3.749301    1.274624    0.741233  0.053930  0.159759  2.000000  0.127690   3.385390       1.377811    0.091827  0.156617  2.500000  0.166012        0.916667        0.824964       1.093402
666   707843     182       1564             23      2013        0                   Málaga                  Almería  2014-02-22 21:00:00.000000      0         0       1    0.666667   0.666667      1.833333  0.533757  0.173879    0.536105    0.184727        1.037538           1.443062  3.555841    1.246978    0.732983  0.050219  0.184710  4.000000  0.154147   3.937995       1.250408    0.060895  0.155958  2.833333  0.127245        0.291667        1.520598       1.021734
667   707843    1564        182             23      2013        1                  Almería                   Málaga  2014-02-22 21:00:00.000000      0         0       1    1.000000   0.666667      1.666667  0.452158  0.178023    0.650611    0.254648        0.652059           1.015531  2.615543    1.339518    0.657527  0.066033  0.140802  2.166667  0.105031   3.708339       1.363415    0.069671  0.177293  2.500000  0.144020        0.527778        0.747529       0.913354
668   707844     178        188             23      2013        0                Barcelona            Real Sociedad  2014-02-22 19:00:00.000000      1         3       0    1.833333   2.666667      0.833333  1.402836  0.389726    0.375376    0.154034        1.786002           1.043896  6.677923    1.046609    0.863448  0.089907  0.154363  2.000000  0.177865   2.840061       1.111192    0.048489  0.118173  2.333333  0.088016        2.444444        2.518651       1.226904
669   707844     188        178             23      2013        1            Real Sociedad                Barcelona  2014-02-22 19:00:00.000000      3         1       3    1.333333   1.333333      1.833333  0.518205  0.217762    0.658575    0.247936        1.146423           1.568091  3.864455    1.218965    0.755137  0.052308  0.167383  1.833333  0.106078   3.757342       1.270798    0.068552  0.129782  3.000000  0.162447        1.033333        0.932426       1.047485
670   707839    1450        176             23      2013        0                   Getafe            Celta de Vigo  2014-02-22 17:00:00.000000      1         1       1    0.333333   0.333333      1.500000  0.495586  0.212884    0.480834    0.200226        0.972475           1.456420  3.185644    1.506923    0.673485  0.087361  0.162554  3.500000  0.146387   3.167157       1.353631    0.076797  0.169496  2.166667  0.123128        0.166667        1.309827       0.973268
671   707839     176       1450             23      2013        1            Celta de Vigo                   Getafe  2014-02-22 17:00:00.000000      1         1       1    2.166667   1.666667      0.833333  0.565984  0.187852    0.525761    0.173580        1.136014           1.073252  3.768940    1.213594    0.755378  0.044805  0.139713  2.000000  0.135995   3.519653       1.256322    0.059240  0.134417  2.333333  0.132513        1.333333        1.216219       1.032181
672   707840     954        186             23      2013        0                    Elche              Real Madrid  2014-02-22 15:00:00.000000      0         3       0    1.500000   1.000000      1.166667  0.472929  0.193275    0.564824    0.230565        1.146143           0.729916  3.257857    1.432831    0.678527  0.067805  0.148022  2.666667  0.137940   3.056362       1.335347    0.051902  0.119921  2.500000  0.098372        0.833333        1.537408       0.984160
673   707840     186        954             23      2013        1              Real Madrid                    Elche  2014-02-22 15:00:00.000000      3         0       3    2.666667   2.666667      0.500000  0.812016  0.273152    0.468988    0.135680        1.719864           0.218957  5.197678    1.178617    0.807716  0.068629  0.157285  2.000000  0.191687   3.544693       1.214594    0.037829  0.133810  2.166667  0.097576        2.333333        2.025800       1.115217
674   707842     855        192             23      2013        0                  Levante          Real Valladolid  2014-02-21 20:00:00.000000      1         1       1    2.000000   1.000000      0.500000  0.234722  0.095960    0.774691    0.293669        0.839318           1.326011  1.988866    1.315215    0.592799  0.033898  0.158380  2.833333  0.092452   4.754889       1.315175    0.078247  0.192391  3.333333  0.201141        0.750000        0.510592       0.775726
675   707842     192        855             23      2013        1          Real Valladolid                  Levante  2014-02-21 20:00:00.000000      1         1       1    0.833333   0.833333      2.166667  0.474740  0.183302    0.674812    0.296327        0.683381           2.018056  3.220641    1.418361    0.687548  0.060961  0.118490  3.166667  0.093414   3.830928       1.449995    0.059415  0.150580  1.000000  0.127810        0.416667        1.025287       0.988444
676   707833     188        182             23      2013        0            Real Sociedad                   Málaga  2014-02-17 21:00:00.000000      1         0       3    1.333333   1.500000      1.833333  0.487739  0.199841    0.660367    0.240767        1.167885           1.456562  3.701372    1.183123    0.749877  0.057685  0.172759  2.166667  0.107870   3.778847       1.269006    0.064968  0.122614  3.000000  0.160655        1.200000        0.949887       1.038936
677   707833     182        188             23      2013        1                   Málaga            Real Sociedad  2014-02-17 21:00:00.000000      0         1       0    0.666667   0.666667      1.833333  0.496122  0.161334    0.539689    0.197272        0.941371           1.601185  3.484157    1.203967    0.735682  0.048427  0.182918  4.166667  0.148771   3.954124       1.221734    0.071648  0.170295  3.833333  0.130829        0.291667        1.385677       1.018315
678   707835     191        179             23      2013        0              Valencia CF                  Sevilla  2014-02-16 20:00:00.000000      0         0       1    1.833333   2.166667      1.000000  0.591768  0.228945    0.675952    0.211092        1.716562           1.003037  4.206733    1.219821    0.771937  0.068604  0.165631  2.500000  0.146060   3.528049       1.131007    0.064903  0.136531  1.500000  0.148638        1.666667        1.295284       1.096421
679   707835     179        191             23      2013        1                  Sevilla              Valencia CF  2014-02-16 20:00:00.000000      0         0       1    0.833333   1.666667      2.000000  0.505284  0.203509    0.555911    0.175020        1.469933           0.954167  3.611666    1.272922    0.728284  0.062575  0.125073  3.333333  0.167914   3.634227       1.303087    0.042783  0.182058  3.000000  0.116072        1.097222        1.716601       1.069466
680   707827     177        174             23      2013        0                 Espanyol            Athletic Club  2014-02-16 18:00:00.000000      2         1       3    1.166667   0.666667      1.000000  0.369995  0.105563    0.647640    0.209296        0.577126           0.919255  2.681309    1.270095    0.670291  0.049989  0.146782  2.833333  0.105487   4.018264       1.356097    0.068081  0.164589  2.666667  0.155704        0.500000        0.718560       0.911890
681   707827     174        177             23      2013        1            Athletic Club                 Espanyol  2014-02-16 18:00:00.000000      1         2       0    1.833333   2.666667      1.166667  0.767609  0.255707    0.409109    0.149544        1.973758           0.599440  4.604956    1.439438    0.752825  0.077489  0.151473  2.500000  0.156752   3.121201       1.218054    0.036037  0.126208  2.500000  0.106319        2.333333        1.638276       1.054257
682   707829     186       1450             23      2013        0              Real Madrid                   Getafe  2014-02-16 16:00:00.000000      3         0       3    2.666667   2.666667      0.500000  0.915959  0.323332    0.540673    0.155393        1.999519           0.258599  5.425277    1.148151    0.818989  0.072214  0.144740  1.333333  0.195272   3.598456       1.141118    0.039621  0.130226  2.000000  0.108329        2.333333        1.929503       1.105152
683   707829    1450        186             23      2013        1                   Getafe              Real Madrid  2014-02-16 16:00:00.000000      0         3       0    0.333333   0.333333      1.500000  0.519468  0.214832    0.469321    0.204220        0.987529           1.611261  3.255965    1.478717    0.682894  0.076647  0.161015  3.333333  0.146563   3.305247       1.344963    0.075180  0.166185  1.833333  0.130686        0.166667        1.291077       0.978487
684   707826     185       5683             23      2013        0               Real Betis               Granada CF  2014-02-16 11:00:00.000000      0         1       0    0.666667   0.833333      2.666667  0.628683  0.216631    0.504432    0.186582        1.141648           1.520831  3.274464    1.385129    0.700191  0.062845  0.124057  3.000000  0.127071   3.782891       1.280251    0.065026  0.167326  1.333333  0.130540        0.500000        1.432122       0.947020
685   707826    5683        185             23      2013        1               Granada CF               Real Betis  2014-02-16 11:00:00.000000      1         0       3    0.666667   0.833333      1.333333  0.546556  0.152057    0.618844    0.226196        1.123891           1.289336  4.552186    1.099229    0.801559  0.066971  0.153654  2.166667  0.133805   3.520940       1.106709    0.045231  0.135499  3.666667  0.148297        0.750000        1.141767       1.076100
686   707828     176        449             23      2013        0            Celta de Vigo               Villarreal  2014-02-15 21:00:00.000000      2         0       3    1.666667   1.333333      1.333333  0.614371  0.207565    0.629704    0.214798        1.116028           1.375451  3.647076    1.195672    0.752195  0.057349  0.136129  1.666667  0.146748   3.811767       1.222272    0.064616  0.130833  2.000000  0.130721        1.000000        1.276161       1.010471
687   707828     449        176             23      2013        1               Villarreal            Celta de Vigo  2014-02-15 21:00:00.000000      0         2       0    2.000000   2.833333      1.500000  0.671072  0.247512    0.573482    0.219184        1.510966           0.979855  3.626549    1.168770    0.739438  0.057486  0.141308  1.833333  0.131297   4.254341       1.253681    0.071753  0.154372  2.166667  0.127601        2.166667        1.143994       0.989484
688   707834     184        178             23      2013        0           Rayo Vallecano                Barcelona  2014-02-15 19:00:00.000000      0         6       0    1.166667   1.500000      2.000000  0.566427  0.235465    0.423083    0.183626        1.129146           1.789200  3.917839    1.301348    0.743527  0.064486  0.181028  2.500000  0.145256   2.655763       1.392306    0.078809  0.163392  3.000000  0.149056        0.983333        1.017424       1.158356
689   707834     178        184             23      2013        1                Barcelona           Rayo Vallecano  2014-02-15 19:00:00.000000      6         0       3    1.833333   2.333333      0.833333  1.269294  0.348566    0.374037    0.155590        1.557054           0.954979  6.819263    1.036014    0.867108  0.069721  0.166514  2.333333  0.162701   2.757702       1.093114    0.042915  0.128689  2.666667  0.076908        2.111111        2.851984       1.232479
690   707832    1564        855             23      2013        0                  Almería                  Levante  2014-02-15 17:00:00.000000      0         1       0    1.500000   1.166667      1.500000  0.485872  0.193888    0.677747    0.264564        0.868278           1.016287  2.615867    1.331948    0.658841  0.066548  0.136111  2.000000  0.114833   3.969265       1.336146    0.084221  0.180078  2.833333  0.130271        1.027778        1.180862       0.893883
691   707832     855       1564             23      2013        1                  Levante                  Almería  2014-02-15 17:00:00.000000      1         0       3    1.500000   0.833333      0.833333  0.207510  0.076891    0.799347    0.300476        0.765930           1.425016  1.767909    1.306061    0.572079  0.041202  0.159353  2.833333  0.082326   5.204489       1.329343    0.075138  0.213062  3.166667  0.209132        0.583333        0.412553       0.724489
692   707831     192        175             23      2013        0          Real Valladolid       Atlético de Madrid  2014-02-15 15:00:00.000000      0         3       0    1.000000   0.833333      1.666667  0.453040  0.188159    0.652880    0.265029        0.730936           1.776381  3.061645    1.416588    0.680774  0.073257  0.118105  2.833333  0.103898   3.748018       1.528472    0.055561  0.141291  1.000000  0.114898        0.416667        1.251783       1.002275
693   707831     175        192             23      2013        1       Atlético de Madrid          Real Valladolid  2014-02-15 15:00:00.000000      3         0       3    1.833333   1.666667      0.833333  0.760643  0.316704    0.642269    0.214426        1.257147           0.687180  3.705839    1.263070    0.736743  0.070266  0.168490  2.833333  0.125760   4.006095       1.238119    0.055912  0.145743  2.666667  0.111514        1.333333        1.167063       1.000318
694   707830     450        954             23      2013        0                  Osasuna                    Elche  2014-02-14 20:00:00.000000      0         0       1    1.666667   1.166667      1.500000  0.434611  0.144812    0.779769    0.219525        0.613494           1.809964  3.325537    1.230891    0.725776  0.019600  0.155341  2.666667  0.107423   4.434169       1.283035    0.078653  0.148860  4.166667  0.185966        0.922222        0.608913       0.946230
695   707830     954        450             23      2013        1                    Elche                  Osasuna  2014-02-14 20:00:00.000000      0         0       1    1.333333   1.000000      1.833333  0.477123  0.186316    0.594889    0.215027        1.159967           0.780180  3.377509    1.402575    0.691198  0.058978  0.150024  2.500000  0.123812   3.579259       1.305014    0.041283  0.132656  2.333333  0.107485        0.833333        1.346703       0.979935
696   707818     174        176             23      2013        0            Athletic Club            Celta de Vigo  2014-02-10 21:00:00.000000      0         0       1    2.166667   3.000000      1.333333  0.807036  0.257500    0.344592    0.126247        2.489483           0.669365  4.570905    1.412556    0.754577  0.081074  0.167602  2.000000  0.187218   3.076399       1.218054    0.039621  0.128000  2.666667  0.106319        2.666667        1.840657       1.059678
697   707818     176        174             23      2013        1            Celta de Vigo            Athletic Club  2014-02-10 21:00:00.000000      0         0       1    1.666667   1.500000      1.500000  0.625124  0.180684    0.620743    0.200461        1.214882           1.413624  3.788653    1.163414    0.762197  0.057349  0.145089  1.500000  0.146748   3.797431       1.154172    0.066408  0.132625  2.000000  0.143266        1.166667        1.109494       1.010007
698   707825     178        179             23      2013        0                Barcelona                  Sevilla  2014-02-09 20:00:00.000000      4         1       3    1.833333   2.500000      1.000000  1.335602  0.370072    0.314897    0.126916        1.589365           0.820567  6.856898    1.050351    0.866169  0.071513  0.173683  2.333333  0.171662   2.564154       1.053687    0.044708  0.126897  2.833333  0.071532        1.861111        2.946429       1.250209
699   707825     179        178             23      2013        1                  Sevilla                Barcelona  2014-02-09 20:00:00.000000      1         4       0    1.333333   1.833333      1.500000  0.454704  0.183586    0.598884    0.227926        1.421075           0.855197  3.349026    1.270558    0.701488  0.058915  0.131993  3.666667  0.162309   3.374599       1.397059    0.062286  0.185184  3.166667  0.124765        1.388889        1.581680       1.053359
700   707823     855        188             23      2013        0                  Levante            Real Sociedad  2014-02-09 18:00:00.000000      0         0       1    1.333333   1.166667      1.333333  0.216795  0.082363    0.885007    0.320743        0.940459           1.402590  1.785659    1.254681    0.584394  0.046635  0.170296  3.333333  0.086024   5.081634       1.333480    0.080648  0.209859  3.333333  0.205891        0.694444        0.440330       0.744545
701   707823     188        855             23      2013        1            Real Sociedad                  Levante  2014-02-09 18:00:00.000000      0         0       1    1.666667   2.000000      2.000000  0.410316  0.178888    0.705494    0.253407        1.237804           1.634183  3.377800    1.163962    0.739753  0.048858  0.165972  2.000000  0.095668   4.276883       1.205081    0.073986  0.121012  3.000000  0.191235        1.700000        0.529597       0.958633
702   707821     954        192             23      2013        0                    Elche          Real Valladolid  2014-02-09 16:00:00.000000      2         2       1    1.166667   0.666667      1.666667  0.511158  0.192599    0.541274    0.190975        1.007804           0.751075  3.769507    1.354009    0.727642  0.067766  0.147673  3.000000  0.121692   3.572784       1.195895    0.028525  0.135624  2.666667  0.094572        0.666667        1.453541       1.010987
703   707821     192        954             23      2013        1          Real Valladolid                    Elche  2014-02-09 16:00:00.000000      2         2       1    0.833333   0.833333      2.000000  0.442969  0.167939    0.666496    0.261036        0.660876           1.752683  3.332566    1.365025    0.703799  0.064121  0.132150  2.666667  0.096477   3.921931       1.451957    0.055522  0.137415  1.166667  0.121891        0.333333        1.126427       0.988224
704   707820    1450        450             23      2013        0                   Getafe                  Osasuna  2014-02-09 11:00:00.000000      0         2       0    0.333333   0.666667      2.000000  0.435238  0.184366    0.600146    0.225725        0.971337           1.661759  2.852739    1.415993    0.664996  0.078439  0.141302  3.333333  0.134018   3.928903       1.284031    0.069804  0.193067  2.166667  0.132478        0.233333        1.190344       0.915660
705   707820     450       1450             23      2013        1                  Osasuna                   Getafe  2014-02-09 11:00:00.000000      2         0       3    1.333333   1.000000      1.666667  0.427443  0.134059    0.810235    0.203396        0.461909           1.842897  3.382885    1.171752    0.739185  0.024977  0.158925  3.000000  0.109215   4.514814       1.247193    0.076861  0.141692  3.500000  0.177005        0.755556        0.661545       0.954504
706   707822     175       1564             23      2013        0       Atlético de Madrid                  Almería  2014-02-08 21:00:00.000000      0         2       0    2.333333   2.166667      0.833333  0.863492  0.349792    0.637836    0.218237        1.500945           0.776984  3.745171    1.265994    0.737851  0.086433  0.163906  2.833333  0.133381   3.948238       1.189072    0.063156  0.160382  3.333333  0.113570        1.583333        1.214683       0.995680
707   707822    1564        175             23      2013        1                  Almería       Atlético de Madrid  2014-02-08 21:00:00.000000      2         0       3    1.500000   1.000000      1.500000  0.524450  0.220996    0.755506    0.294068        1.087114           1.356915  2.703171    1.327703    0.666998  0.066624  0.138205  2.000000  0.127642   4.026519       1.369535    0.102180  0.173701  2.333333  0.154021        0.861111        1.176973       0.906812
708   707819     449        186             23      2013        0               Villarreal              Real Madrid  2014-02-08 19:00:00.000000      2         4       0    2.000000   2.666667      1.166667  0.738024  0.300125    0.492962    0.206078        1.641241           0.896457  3.752011    1.260930    0.731856  0.071555  0.165745  2.166667  0.138004   3.335670       1.305061    0.067976  0.164740  3.000000  0.125326        2.166667        1.210233       1.070434
709   707819     186        449             23      2013        1              Real Madrid               Villarreal  2014-02-08 19:00:00.000000      4         2       3    2.666667   2.500000      0.500000  0.909316  0.326565    0.501928    0.153309        1.868467           0.487576  5.339139    1.146339    0.817761  0.072097  0.153565  1.666667  0.193226   3.383188       1.139306    0.039563  0.135408  2.000000  0.111718        2.250000        1.879503       1.119414
710   707824     182        184             23      2013        0                   Málaga           Rayo Vallecano  2014-02-08 17:00:00.000000      1         4       0    1.166667   0.666667      1.166667  0.495043  0.160833    0.577347    0.214425        0.910608           1.550014  3.533840    1.181804    0.743713  0.042915  0.176828  4.000000  0.132235   3.945760       1.256501    0.078624  0.169755  4.166667  0.125086        0.416667        1.283405       1.034691
711   707824     184        182             23      2013        1           Rayo Vallecano                   Málaga  2014-02-08 17:00:00.000000      4         1       3    0.666667   1.000000      2.166667  0.571121  0.236965    0.476301    0.192333        1.096327           2.155626  3.816838    1.344009    0.732925  0.071596  0.175379  2.333333  0.150419   2.764205       1.407987    0.084088  0.164794  2.166667  0.164893        0.400000        0.992424       1.133382
712   707816     185        191             23      2013        0               Real Betis              Valencia CF  2014-02-08 15:00:00.000000      0         5       0    0.666667   0.833333      2.000000  0.742602  0.255101    0.477610    0.172364        1.398845           1.293718  3.551405    1.428557    0.707817  0.065892  0.141560  2.666667  0.155208   3.609474       1.299009    0.051943  0.155678  1.666667  0.120444        0.500000        1.650794       0.975735
713   707816     191        185             23      2013        1              Valencia CF               Real Betis  2014-02-08 15:00:00.000000      5         0       3    1.333333   1.666667      1.500000  0.547024  0.202183    0.707434    0.217305        1.460868           1.096029  4.024355    1.190191    0.766821  0.057313  0.161151  2.833333  0.132380   4.093521       1.088415    0.058989  0.145073  1.500000  0.153477        0.944444        1.110099       1.058917
714   707817    5683        177             23      2013        0               Granada CF                 Espanyol  2014-02-07 20:00:00.000000      0         1       0    0.666667   1.000000      1.666667  0.571646  0.162810    0.608092    0.233365        1.226176           1.377178  4.668673    1.052634    0.812246  0.075931  0.139317  1.833333  0.151726   3.698360       1.122838    0.043439  0.130123  3.000000  0.144713        0.805556        1.323585       1.076276
715   707817     177       5683             23      2013        1                 Espanyol               Granada CF  2014-02-07 20:00:00.000000      1         0       3    1.166667   1.166667      1.333333  0.384332  0.116316    0.690650    0.225425        0.597655           0.988804  2.774499    1.293392    0.673366  0.048196  0.136029  2.500000  0.105487   4.061275       1.395524    0.069873  0.175341  2.000000  0.148536        0.666667        0.792634       0.920116
716   707809     450        449             23      2013        0                  Osasuna               Villarreal  2014-02-03 21:00:00.000000      1         3       0    1.500000   1.166667      1.500000  0.453142  0.133773    0.897572    0.210107        0.697834           1.741127  3.150272    1.148206    0.729884  0.030258  0.153282  3.833333  0.110798   4.619633       1.252417    0.078538  0.143312  3.666667  0.183849        0.866667        0.641183       0.940903
717   707809     449        450             23      2013        1               Villarreal                  Osasuna  2014-02-03 21:00:00.000000      3         1       3    1.500000   2.333333      1.333333  0.642737  0.274921    0.720790    0.278488        1.427180           1.225367  3.285909    1.257288    0.706138  0.069687  0.163820  2.000000  0.120025   4.016178       1.277969    0.076803  0.155551  3.000000  0.130455        1.750000        1.032028       1.017753
718   707808     186        174             23      2013        0              Real Madrid            Athletic Club  2014-02-02 20:00:00.000000      1         1       1    2.666667   2.666667      0.666667  1.056903  0.341944    0.495915    0.141861        1.930508           0.738056  5.639825    1.107988    0.834034  0.077300  0.145971  1.833333  0.205252   2.981746       1.075399    0.037559  0.134868  2.833333  0.114917        2.250000        1.951894       1.156643
719   707808     174        186             23      2013        1            Athletic Club              Real Madrid  2014-02-02 20:00:00.000000      1         1       1    2.166667   3.000000      1.333333  0.843424  0.275012    0.322405    0.129539        2.534975           0.636744  4.531109    1.425958    0.751631  0.086333  0.179874  2.166667  0.194211   2.834989       1.208528    0.048523  0.120578  3.000000  0.113293        2.666667        1.845418       1.081361
720   707812     188        175             23      2013        0            Real Sociedad       Atlético de Madrid  2014-02-02 18:00:00.000000      0         4       0    2.166667   2.833333      1.500000  0.460164  0.207496    0.692613    0.216339        1.630923           1.356392  3.446860    1.183731    0.739727  0.055965  0.158407  2.333333  0.113585   4.329340       1.224969    0.064808  0.111695  2.833333  0.196431        2.533333        0.612930       0.959756
721   707812     175        188             23      2013        1       Atlético de Madrid            Real Sociedad  2014-02-02 18:00:00.000000      4         0       3    2.333333   2.000000      0.833333  0.829048  0.333801    0.670153    0.203152        1.172719           0.733048  3.762934    1.299965    0.733505  0.089781  0.165186  2.666667  0.136493   4.074120       1.181588    0.052127  0.147207  3.666667  0.100631        1.416667        1.792460       0.982923
722   707806     177        185             23      2013        0                 Espanyol               Real Betis  2014-02-02 16:00:00.000000      0         2       0    1.333333   1.166667      1.000000  0.438916  0.135667    0.675456    0.223271        0.739195           0.981128  2.819187    1.248208    0.683868  0.048101  0.126878  2.666667  0.124895   4.176199       1.382273    0.064402  0.178601  1.666667  0.142969        0.666667        0.995198       0.923177
723   707806     185        177             23      2013        1               Real Betis                 Espanyol  2014-02-02 16:00:00.000000      2         0       3    0.166667   0.666667      2.833333  0.819721  0.259114    0.572202    0.221433        1.420527           1.688410  3.747388    1.373255    0.725966  0.053367  0.129171  2.500000  0.159084   3.859104       1.252784    0.062910  0.150535  2.166667  0.147715        0.200000        1.342460       0.970491
724   707811    1564        954             23      2013        0                  Almería                    Elche  2014-02-02 11:00:00.000000      0         1       0    1.666667   1.000000      1.333333  0.516518  0.224860    0.772247    0.292668        1.194781           1.358638  2.987158    1.310850    0.690934  0.070226  0.143785  1.666667  0.127829   4.054701       1.308505    0.097010  0.159853  1.833333  0.159583        0.861111        1.152935       0.925570
725   707811     954       1564             23      2013        1                    Elche                  Almería  2014-02-02 11:00:00.000000      1         0       3    0.666667   0.666667      2.000000  0.512912  0.189090    0.553555    0.201501        0.888522           0.873230  3.951964    1.308395    0.745383  0.058994  0.135392  2.833333  0.111166   3.756994       1.169579    0.032033  0.126852  2.833333  0.092818        0.583333        1.366504       1.005625
726   707814     179        182             23      2013        0                  Sevilla                   Málaga  2014-02-01 21:00:00.000000      2         3       0    1.500000   1.666667      1.166667  0.456916  0.199868    0.673199    0.263978        1.324759           0.812037  3.232462    1.235555    0.697084  0.064386  0.126846  3.500000  0.167895   3.647592       1.424722    0.073096  0.197996  2.666667  0.123240        1.444444        1.630215       1.035322
727   707814     182        179             23      2013        1                   Málaga                  Sevilla  2014-02-01 21:00:00.000000      3         2       3    1.166667   0.333333      0.833333  0.540685  0.196885    0.568806    0.209201        0.971819           1.386394  3.683177    1.146744    0.756466  0.050141  0.177095  3.833333  0.145047   3.866831       1.235835    0.076927  0.178945  4.000000  0.116335        0.333333        1.654617       1.059681
